labels,text
Communications-Media,I am such an idiot when it comes to web designing...
Communications-Media,No matter how long I stay here I just can't get used to how inefficiently things are run here.... 'sigh'... Last week we went to the Department of Immigration seeking to apply for permission to work on our student visas.
Communications-Media,A bit about this college that I go to... 1.
Communications-Media,My character animation project is finally in the can and handed in... well that was actually a week ago I'm now busy with another project that they've given us.
Communications-Media,Hi there long time no see...
Communications-Media,I can't believe France lost to Greece... (sigh) My bet's on Portugal now.
Communications-Media,This group project was actually finished and handed in a few weeks ago.
Communications-Media,Here's a bit of an update on my earlier blog entry about the Pixies' new single.
Communications-Media,Aaargh... sucked in again Last year when I was still doing my IT module for my 3D course I was given an assignment to find examples of dumb or crappy websites.
Communications-Media,I'm getting a bit irritated by the flash animation that I've put up... thinking of changing it but I don't have anytime right now... but if anyone wants me to remove it please let me know and I'll post up a new one once I'm free...
Communications-Media,We went to see that Spiderman 2 flick yesterday... and um....
Communications-Media,Euro 2004's finally over... so now I can finally shut up about soccer for a while but I'm just gonna talk about it a bit more in this post... Half of me is kinda glad that I didn't sit through the live match coz I'm a fan of Real Madrid so I was kinda going for Figo and his boys.
Communications-Media,Its the finals of Euro 2004 tonight I really want to catch it live but its a really big ask for me to haul my lazy ass to the city at 4am to find a sports bar.
Communications-Media,I need to get my head checked...
Sports-Recreation,MAINLY because my blog client hasn't been letting me log in.
Sports-Recreation,Yeah I found a drummer for my band... it's finally complete MUAHAHAHAHAHA
Sports-Recreation,I am almost done with exams.
Sports-Recreation,I am still sorry that nothing exciting has been happening in my life for me to post :p. With all that said I won't be updating until the 21 because I have exams un til then.
Sports-Recreation,Sorry that I haven't updated in a few days.
Sports-Recreation,So (this happened yesterday but I will say today bc its more natural to me) I found a used pen on the ground at school.
Sports-Recreation,Woooh My Downhill Battle Stickers came in the mail today woo.
Sports-Recreation,I feel better right now from when I was fuming yesterday at exams.
Sports-Recreation,Damn things just arent going for me.
Sports-Recreation,Ok I seem to be done with all that I have to work with.
Sports-Recreation,Hello there I have to retype this entire post because the draft and publish buttons are two totally different fucking buttons.
Sports-Recreation,I got back from work last night and fell asleep at midnight.
Sports-Recreation,Hey I'm bored so I'm gonna blog.
Sports-Recreation,Hey all what is uuup I am going to be buying the SEALAB 2021 season 1 dvd set tonight w00ters.
Sports-Recreation,Well I went to the concert and my friend showed up but it was after I went in which was 8:15.
Sports-Recreation,Well I reeeeeally like this girl but we are limited on times that we can meet.
Sports-Recreation,Hey What's going on all I seem to be doing ok.
Sports-Recreation,Well Theres this girl that I met.
Sports-Recreation,I am having a really good day... you know what that means... shit's gonna happen.
Sports-Recreation,I was at work for 3 and a half hours and I barely broke 30. talk about a shitty day.
Sports-Recreation,Ugh so much fucking work BLARG I've been working at my uncle's company as a painter and working my baseball job.
Sports-Recreation,Well then... What to say I have had a shitty week at work.
Consulting,In American democracy speech is free but communicating is gonna cost ya – especially if you’re trying to run for office.
Consulting,All I wanted to do was respond to my friend Scott's first posting and here I am with my own...ee gad...
Consulting,I finally took the time to begin bringing my website in to the 21st century…and if I can drop it in to the same…hummm how the hell am I going to do that I think some of the info is the same but I did update thing as I saw fit and where my tastes changed.
Government,My office has never been noisy that's for a fact.
Government,Can you imagine something so silly My sis and her darling boyfriend were so SHY to see my and my hubby that they actually ATTEMPTED to hide their faces on the bus goodness.
Government,Hmm..am blogging from my office's PC...some functions are not appearing.
Sports-Recreation,Yesterday I did a cycle/run brick.
Sports-Recreation,I am absolutely thrilled right now.
Sports-Recreation,Well my first triathlon is in 11 days I am doing the sprint distance at Lake Chapparel.
InvestmentBanking,Ponder this: Graduation music fills the air on a sunny day.
Banking,Just the other day I thought to myself 'Mmmmm...I could really go for a gut box.'
Banking,Another fun-filled action-packed day here at Florida's Most Convenient Bank....staring at signature cards all afternoon while answering phone calls from people who should know the answers to their questions already.
Banking,Met some other 'ex-Patriots' at the Petion Ville Club last night...along with one of the most incredible women I've ever met.
Banking,Today's installment: finding the luggage Dominican whores Cohiba Esplandidos cigars and more.
Banking,All - Words can't really describe the situation here.
Banking,Just a snapshot of some of the crazy animals people have as pets here in Palm Beach County...no wonder these people couldn't figure out how to use a voting machine...
Banking,That's right kids... Spence finally got blogger to fix whatever the hell was keeping me away from the Gut Box (makes me wonder if Erin is trying to keep me away from anything Guthrie's related... just kidding... she loves that little hell-hole of great food as much as I do... well almost as much.)
Banking,That's right - I'm leaving Sunday for 6 days in Haiti.
Banking,I think I should enter the World Series of Poker considering I won $130 this past weekend in 3 separate games of Texas Hold 'Em.
Banking,If anyone wants to post pictures I have a personal FTP site that is very easy to use and I would be happy to let you guys use it.
Banking,Just thought I'd let everyone know I just trounced my family in Texas Hold 'Em for a solid $40.
Banking,Made it back up to Maine today and I'll be here till Tuesday.
Banking,This is like the 17th website that I'm supposed to fill with words.
Banking,It has become very apparent to me that I like my dog like I like taking a crap - I would go without it if I could but because it is already there I really appreciate it at times.
Banking,As I sit here at 11:48 CDT waiting for the IT resource from ComCEL to showup (he was supposed to be here at 9 a.m.) I can hear 50 Cent wafting up from the street with one twist - it's a French version of 'In 'Da Club'.
Banking,Back in Haitian country and still slacking off reading ESPN.com.
Banking,Not really sure what to think about the four-way deal that sent Nomar to the Cubs and gave us Cabrera and Mientkiewicz.
Science,What is objectivity I am trying to answer that.
Science,Edge [Sylvia Plath] The woman is perfected.
Science,... Love is a place where God was created by the last piece of its compassion A mercy on emptiness the envious journey of loneliness [Hadiah buat Ultah Johan... Brisbane 2 tahun yang lalu]
Science,Yellow wrote: It was the beginning of March.
Science,[From 'Her Kind' Anne Sexton] ...
Science,I have this question in mind: Is imagination supposed to be unreal Gue suka sebel kalo orang mendikotomikan realitas-imajinasi ke dalam Daily Life - LOTR.
Science,This is my journal journey of the mind There's nothing banal jubilant or kind Since this is the canal to what I have in mind.
Religion,BOOKS I finished The Visitation .
Religion,Hello Just so you know my husband and I decided to join forces and so now it's 'our thoughts' instead of 'my thoughts' :) Hope you enjoy PARTY Well the party was...different.
Religion,Ok finally got the page set.
Religion,Guess What I made it to the Updated List..cool huh Ok I'm really going Bye
Religion,Today I'm taking my daughter to a birthday party.
Religion,My heart goes out to Erin Runnion mother of Samantha Runnion who was found dead on Tuesday night after being kidnapped on Monday.
Religion,Howdy Ho BOOKS Started The Presence by T. Davis Bunn yesterday.
Religion,Hey Hey Hey--look who's back :) Maybe I'd be better at weekly blogging lol.
Religion,It's me again:) First things first.
Religion,Just wanted to let you know that I made it through today with flying colors :) Ha ha.
Religion,HEY It's me Wow remember me lol.
Religion,Blah Blah Blah What to say/ Is there realy anything worth saying Yes for that one(Hi Brian:) faithfull reader we have.
Religion,Hey I'm back:) After being busy with other details in life.
Religion,I just wrote a really long post and then lost everything I had written.
Religion,Hey :) BOOKS I read The Healer by Dee Henderson this week.
Religion,I'm BACK:) BOOKS The Presence ended up being really good.
Religion,Hey How's it goin :) BOOKS The Presence is going well.
Religion,Am enjoying Experiencing God immensely So much good stuff and it's very challenging.
Religion,Life is so crazy around here I feel like someone pushed the fast forward button on my life.
Religion,This week has been less than the best.
Religion,Experiencing God Just like individuals churches are often more interested in what God wants them to do than what He wants them to be.
Religion,Two days in a row..whoo hoo Just finished my lesson today and there was such a great illustration that I just had to share it The question How can I know whether the word I receive is from God my selfish desires or Satan was posed to Blackaby and the following was an illustration he used to help bring understanding.
Religion,I thought I would get better at this with time but I don't know :) lol.
Religion,Luke 5 I love how when Jesus called people they 'left everything and followed him' .
Religion,Luke 4 The temptation of Christ.
Religion,Luke 3 John is reprimanding the crowds who come to be baptized because they basically were wanting to avoid punishment from God so they thought getting baptized would be a good idea.
Religion,Do you ever feel like you're being tossed around by everything that is going on around you I do and I notice it more because I seem to have a lot of dreams about tornados while I'm feeling that way.
Religion,Another Beautiful Day Two days in a row and maybe even a third of beautiful weather Thank you God :) It has been such a boost to my morale I love the sun Deer Hunting Josh (my hubby) went deer hunting today with his dad I haven't heard anything from them yet.
Religion,Rain Rain Go AWAY It's raining today again.
Religion,I'm Back Well I've been reading a lot of blogs lately on a semi-regular basis so it's kind of gotten me anxious to have a spot to kind of 'think' out loud.
Religion,Christmas Oh my goodness yesterday was a LONG day Josh took the day off work and we went Christmas Shopping My mom came down to watch the kids and we left at about 12:30pm and didn't get home until 11 pm We were all over Terre Haute and even made a trip all the way back to Charleston to pick up a few things we couldn't find.
Religion,HAPPY ANNIVERSARY TO US Today is Josh & I's Anniversary We have been married for 8 years Wow how time flies I love you Josh more than I could ever express.
Religion,Emotions What is up with me I am a pretty sensitive person anyway I tend to cry at dramatic movies and will frequently cry through a novel.
Religion,Childhood Memories I was going through a tub of books my mother-in-law had given to my three kids and was so surprised when I found a book that I had read and reread and loved as a child It's called 'Nana Upstairs Nana Downstairs'.
Religion,Monday Monday I'm not a Monday person enough said.
Religion,Friday Five (Well at least doing this has made me blog on a weekly basis) The person who comes up with the questions didn't have time for new questions for this week and so I went back and picked a set of questions at random to answer :) 1.
Religion,Friday Five It's that time again... :) You have just won one million dollars: 1. Who do you call first It depends.
Religion,Reading & Watching Of course my two fave things to do are reading and watching movies I just finished off the O'Malley Series by Dee Henderson and am getting ready to read 'If I Gained the Whole World' by Linda Nichols.
Religion,Movie Review: Anger Management I should preface this by saying I'm not much of an Adam Sandler OR Jack Nicholson fan.
Religion,Friday Five At this moment what is your favorite... 1.
Religion,Blogger Idol Top Picks Oh my goodness that took forever.
Religion,Comments It seems that my comments haven't been working properly lately :( What a bummer.
Religion,Just For Fun These are the answers to a test I took that I found on Brian's Blog 1.
Religion,Blogger Idol I signed up for Blogger Idol which is kind of a 'contest' (I use that word very loosely) for bloggers.
Religion,BOOKS I have been reading a lot lately.
Religion,SURVIVOR I really enjoy the game show Survivor And I'm excited as the next one is the All-Stars It will be Sunday Feb. 1 right after the Superbowl I caught the CBS Early Show telling who the 18 survivors will be.. and here they are From Pulau Tiga: Jenna L Susan Rudy Richard From Australian Outback: Tina Colby Alicia Amber Jerri From Africa: Ethan Lex Tom From Marquesas: Kathy Boston Rob M From Thailand: Shii-Ann From Amazon: Jenna M Rob C. From Panama Islands: Rupert Chapera Tribe will be: Alicia Amber Rob C. Rob M (Boston Rob) Susan Tom Saboga Tribe will be: Ethan Jenna L. Jerri Rudy Rupert Tina Moga Moga Tribe will be: Colby Jenna M (the winner) Lex Kathy Richard Shii-Ann It will be in Panama at the Pearl Island location again.
Religion,Friday Five Just a little behind this week..sorry Actually there is no Friday Five for last week so I'm doing the one for Dec. 26 since I missed that one with the holidays and all 1.
Religion,Happy New Year The last couple of weeks have been a blur I was hoping that Christmas Break would be a time spent relaxing with the family watching good movies playing fun games and maybe even reading a few new books Oh my goodness that has not happened I have got to spend some good time with family that while it was fun ended up being under strained circumstances.
Religion,I think I like this once a week blogging marathon thing..lol Sorry you all for not writing more regularly.
Religion,I HATE dial-up Have I mentioned lately that I HATE DIAL-UP It is SO frustrating I wrote out this big long post and then I went to post and publish and the stupid thing wouldn't work because my dial-up had disconnected (FOR WHAT REASON- I DO NOT KNOW) and so I lost my whole post.
Religion,My Apologies Life has definitely sped up the last couple of weeks So I haven't been able to make time to get here and I haven't been able to make time to participate in Blogger Idol either :( Unfortunately I don't see how I can possibly continue that anyway..it takes SO MUCH time I can't believe how long it takes to read all the blogs etc.
Religion,Books I just finished She's Undone by Wally Lamb.
Religion,HEY LOOK--It's ME Yes I'm still alive It's amazing huh Sorry about the long hiatus (Is that how you spell that) Life gets stuck on fast forward sometimes in my life.
Religion,WHOA--Blogger Updated I guess I should get on here a bit more often and I would have known Blogger updated--Oh Well STAR TREK TEST I did this Star Trek Personality test because I'm a copycat and one of my best friends did it so I did too :) here are my results: Myers-Briggs would say that you are an ENFP (Extrovert Intuitive Feeler Perceiver).
Religion,I WON My husband and I enjoy playing poker (Texas Hold 'Em specifically).
Religion,POISON IVY All three of my children have poison ivy.
Religion,VBS IS OVER My last quiet morning Guess who complained that it was time to go yesterday The youngest Guess who complained that today was the last day ALL THREE Thanks God The week was good for the kids and they had a good time.
Religion,A NEW LOOK Got bored with the old template but man was it a pain to get everything changed to a new one Won't do that for awhile :) Enjoy the new look
Religion,VBS The kids are going to VBS at the First Baptist Church in Casey this week.
Religion,WHAT TO DO I don't like feeling helpless.
Religion,HOWDY The Village was VERY good Wonderfully creepy I love M. Night Shyalaman's stuff.
Government,What is the deal with posers I hate them so much.
Government,Anyway I have come to the conclusion that old people should be allowed to go into space...permanently.
Government,you are doing it again Cobra.
Government,Customer: 'I just got this CD of Internet software in a gaming magazine.
Government,Fellow Admins You DO NOT have to comment on your on material.
Government,About a year ago a customer from Roswell NM called a Computer Store to place an order.
Government,I don't know but we'll find out if the Flames win the Stanley Cup.
Government,A Danish IT company has given all its employees free subscriptions to internet pornography sites.
Government,Appropriate and Inappropriate Humor Penned by: Misha Evgrafov — PhD/Boy of Destiny Appropriate and inappropriate humor depends on the person or group you are with.
Government,Actually Mongo Number One This is the worst song ever.
Government,After being on the world wide web for less than 4 days we have hit 2000 visitors Thanks to everyone who came We will try to do our best and get the counter to over 100000 that's our goal.
Government,The Genius behind the random comments.
Government,A student who admits down-loading material from the internet for his degree plans to sue his university for negligence.
Government,My best is 692 - BEAT THAT Post what you get in the comments section.
Government,A mortician was working late one night.
Government,Becky was on her death bed with her husband John maintaining a steady vigil by her side.
Government,Q: How can you tell that a nigger is lying A: His lips are moving.
Government,Roger Clemens 0 CG 71.1 IP 5 HR 28 BB 81 SO 8-0 .198 BA 2.27 ERA Randy Johnson 2 CG 81.1 IP 7 HR 20 BB 94 SO 7-4 .170 BA 2.88 ERA Roger's got the edge on Wins/Losses and ERA...for now.
Government,Cobra are you retarded Do you know what 'proper grammar' means You see they teach people that titles are capitalised in grade 3.
Government,Customer: 'I'm having trouble installing Microsoft Word.'
Government,I recall a conversation that my mother and I had about five years ago.
Government,A 50-year-old Zambian man has hanged himself after his wife found him having sex with a hen police said Friday.
Government,Dont You Just hate when someone truly believes they are superior.
Government,While being interviewed on his campaign jet General Wesley Clark The Decisive One became confused when questioned about his position on authorizing the use of force against Iraq.
Government,The left keeps trotting out the Vietnam analogy with respect to Iraq.
Government,Is this not incredible The 21st century has changed the way we all can keep a journal.
Government,Scandal is in the air and the Dems are ecstatic.
Government,John Kerry and Teresa ever the average Americans worth billions treated John Edwards and his wife ever the average Americans worth millions to a dinner at Wendy's an average American restaurant during a break in their cross-country bus tour.
Government,This from MyWay: NEWBURGH N.Y. (AP) - John Kerry said Friday he would put Osama bin Laden on trial in U.S. courts rather than an international tribunal to ensure the 'fastest surest route' to a murder conviction if the terrorist mastermind is captured while he is president.
Government,Dan has graciously invited me to inject my $0.02.
Government,CALIFORNIA SUPREME COURT VOIDS SAN FRANCISCO GAY MARRIAGES I suppose the 9th Circuit Court could overturn this.
Government,An excerpt from the Jim Geraghty's Kerry Spot: Kerry's incoherent sort-of-for sort-of-against shapeless gray blobs of linguistic ooze make debating his views impossible because here's nothing to support or to dispute.
Government,Selective Reduction Amy Richards freelance writer shares the following in a New York Times article: I found out I was having triplets when I went to my obstetrician.
Government,Lance Armstrong is undeniably a great athlete and an inspiring overcomer.
Government,The Missouri Marriage Amendment wins resoundingly in the Heartland.
Consulting,W ell bear with me on this one but I think I might be starting my own Sect... err... School of Thought.
Consulting,Plato and Aristotle turned philosophy away from science.
Consulting,W ell America is finally getting over the disgrace it recently brought upon itself.
Consulting,' R adiohead is concise..Mars Volta tools alot..but thats good but not as good as radiohead.
Consulting,If you like your audio busting out of sealed garbage bags look no further.
Consulting,For some reason the ancient Greek thinkers started to explain the world.
Consulting,D oes it ever piss you off that when you click a 'mailto:' link on a webpage it takes you to Outlook Express instead of Yahoo mail Go here and install this dealio.
Consulting,a lesson on writing poetry - Obscurity and the Easy Way Out I know I have more to say: (Snippet of conversation) (Bright metaphor) (Expression of isolation) Stanza two starts and ends.
Consulting,T he earliest inventions for harnessing nature were tools powered by human muscles.
Consulting,P lease answer the following: 1) T ake the following sentence: 'This sentence is false.'
Consulting,P lease answer the following questions: 1) W hat is your favorite food 2) I f you had to be stuck on a desert island with Ben and J-lo or just Gary Coleman (who would still be a security guard) which would you pick (warning: Gary may have legitimate jurisdiction over you and Ben and J-lo don't have any of their money and they hate each other) 3) W hat is your favorite pointless question 4) W hat is your favorite non-pointless question and how does it differ from a pointless one 5) A re any of the above questions non-pointless 6) W hat city do you wish you could have been born in 7) I f you had to have a terminal illness that would claim you in less than 5 years what illness would it be (those who are terminally ill are exempt from this question) 8) B oxers or briefs 9) I s question #8 the paradigmatic pointless question of this lot or is there another contender (#1) for this position Why 10) I f you had precient knowledge about the fact that the earth would soon temporarily start rotating about its axis at a speed three times greater than its current rate what preparations would you make (It would spin up to the new speed during the first minute maintain that speed for 40 minutes and then spin down to the normal speed during the last minute) 11) Must questions about pointless questions be themselves pointless
Consulting,P lease answer the following questions: 1) D o the American people understand the implications of war (innocent death torture geopolitical change (such as shifting global opinion) etc.)
Consulting,A nswer the following questions: 1) W hat is more important: your perceptual experience of the world or your conceptual understanding of it 2) I f a thing changes then after the change the thing is no longer identical with itself and thus it seems problematic to say that that thing has changed.
Consulting,If only someone out there could produce a series of essays that exemplify the position(s) of a certain group of 'backwards' thinking individuals in such a way as to 'trick' those individuals into endorsing the fraudulent dissertations.
Consulting,F ine we'll just have to find other ways to travel to other universes (free will anyone).
Religion,Last night was my final lesson on leadership for our high school huddle group.
Religion,Today I am in the midst of ministry busy-ness.
Religion,Well...this is my first blog ever I have viewed this site many times wondering what could I possibly write about everyday.
Religion,Friday is usually my day off.
Religion,I had some real Holy time yesterday.
Religion,I realized today that I have some hard conversations ahead of me.
Religion,I had to leave for an appointment earlier.
Religion,I just got back from a meeting with other youth ministers in Houston.
Religion,Disappointment came quickly and swiftly yesterday.
Religion,Monday is here and Sunday is over.
Religion,This is the day that the Lord has made I will rejoice and be exceedinly glad Praise God even for this gloomy muggy wet day.
Religion,I am helping my wife today with her Kindergarten's class Mother's Day Tea.
Religion,I have a meeting today for Soul Link.
Religion,Yesterday afternoon I went to U of H main campus to take the MAT test.
Religion,Ecstatic is how you could describe me right now I am overjoyed and very humbled today.
Religion,Today has been great but steady.
Religion,In about 10 minutes our early service will begin.
Religion,Since January I have been preaching on every 4th Sunday evening of the month.
Religion,I am back in the office today.
Religion,Our ministry said goodbye to two of our students last night.
Religion,Astros 5 Cubs 0 I wouldn't normally care at this point in the season about this particular game but its different when you are at the ballpark.
Religion,Yesterday Blake and I went through some orientation about the summer.
Religion,I am wearing shorts today I decided last Friday that this was the week I make the transition from pants to shorts.
Religion,Where have I been It was at some point of each day Wednesday and Thursday that I remembered that I had not written in my blog.
Religion,It is 10:30pm and I am 1 hour and a half from taking our senior trip.
Religion,Just to let you know last night's class went better than I could have ever expected.
Religion,In our Wednesday night class tonight we are doing something new.
Religion,Yesterday was back to work as usual.
Religion,We went to Destin FL for our senior trip.
Religion,Last night we had another great Wednesday night of testimonies.
Religion,Service Project Week We have had two intense days of service projects and the third is today.
Religion,Fellowship of the King Last night I spoke at our Summer Youth Series.
Religion,Back To The Basics I spoke to the youth group last night and offered this question.
Religion,Camp Memories I walked the same path on Tuesday that I walked the day it came to me that I needed to be in ministry.
Religion,Spiritual Gifts Tomorrow I am traveling to Camp Bandina to speak at one of their sessions.
Religion,Grace Uncovered A Salvation Story from Mission Ganado 2002 Two summers ago while we were at Ganado we were able to witness an amazing conversion.
Religion,A Church's search for Desperate Freedom I tried to blog yesterday but some kind of error prevented me from ever writing.
Religion,Back to Life Back To Reality Vacation in San Antonio was great It was great to relax not worry over work and spend quality time with my wife.
Religion,Refreshing My One Word to Sum up Mission Ganado 2004 In our last team time where we process the day I asked every member of our mission team to sum up their week in one word.
Religion,Routine What Exactly is that I was on the phone with my dear mother last night just catching her up on my life harassing her in fun and trying my hardest to make her laugh.
Religion,A Full Calendar Today I worked most of the day putting together our master calendar for our youth ministry.
Religion,The Kadesh Experience All last week I was on yet another journey and adventure with my youth group.
Communications-Media,A book I am enjoying at the moment: The No.1 Ladies' Detective Agency- Alexander McCall Smith
Communications-Media,'So make the effort to be fulfilled and enjoy yourself.
Communications-Media,Bonjour I don't know why but I can't post on the navire blog technical problem.
Communications-Media,There is always a time when someone comes to terms with existence and recognizes the magic of this breath.
Communications-Media,There is one that keeps coming up at the top about God.
Communications-Media,Click on the title for the WEBSITE OF MAHARAJI
Communications-Media,For me when I tune into the source of appreciation the more I find I am able to enjoy what's around me in greater depth.
Communications-Media,The words of peace are seeds which germinate in the compost of our heart.
Communications-Media,Hi ... first just wished to thank-you for the invitation.
Communications-Media,HELLO Kay it is a nice idea for you to do this blogger.
Communications-Media,'There is a joy and it is the joy of existence—not what is happening in existence.
Communications-Media,Love per se needs no words to speak Love expresses itself through a different medium Love speaks from the heart The heart speaks Love it travels from one heart to another Only the heart can recognize and detect its presence Love is within And without boundaries Kay
Communications-Media,Love is within and Love is without boundaries Kay
Communications-Media,Listen to Prem Rawat speak on this radio station.
Communications-Media,It is the feeling you feel anyway when the words make no sense.
Communications-Media,'People travel to wonder at the height of the mountains at the huge waves of the sea at the long course of the rivers and the vast compass of the ocean at the circular motion of the stars and yet pass by themselves without wondering.'
Communications-Media,Grace Grace is a word in the dictionary Grace is a concept Grace is a feeling Grace carries you when you can't walk the extra mile Grace is one step ahead Grace is a helping hand to grow even when it doesn't look like it Grace is the invisible hand of love Grace is tangible Grace is kindness Grace Is compassion Grace is Love Kay
Communications-Media,....the turning point in a still world.
Communications-Media,To live in the moment Within each breath of life Tuning in to the life force here and now Not to be living for the future or the past But to let go to be here now and be aware of it No baggage to carry In the moment inside each breath In each moment of time The timelessness within the moment the still point in a turning world.
Communications-Media,...'We have to be strong in this world.
Communications-Media,Expect results without expectations Try but let go of trying Do it anyway Invite it let it wash over you Make it happen receive it Surrender its your choice Feel the feeling let it emerge Make the effort effortlessly.
Communications-Media,'So often peace is defined as the absence of war.
Communications-Media,'You must be the change you wish to see in the world.'
Communications-Media,'What is it that we want What is it that we are all looking for—not as a universal thing but each one of us as an individual What does this heart of ours want It wants joy but not the kind of joy that is temporary in nature.
Communications-Media,'Everyone thinks of changing the world but no one thinks of changing himself.'
Communications-Media,Words of Love rising like balloons from the heart Filled by the breath of Life.
Communications-Media,'Its kind of fun to do the impossible.'
Communications-Media,...'Rule number one is: Don't put yourself down.
Communications-Media,LOVE IS FREE The language of love beyond all words The language of love beyond all photography The medium of love beyond all art forms Free from capture freely available free Kay
Communications-Media,... 'Good will happen; bad will happen.
Communications-Media,'The happiness that we are looking for is inside of us.
LawEnforcement-Security,I've been sick the past week or so.
LawEnforcement-Security,I finally decided to get a blog.
LawEnforcement-Security,Had to go back into the hospital for a few days.
LawEnforcement-Security,I'm not having a good morning pain wise.
LawEnforcement-Security,It was a really long night last night.
LawEnforcement-Security,I had to come home early from work.
LawEnforcement-Security,I've been feeling really down all day.
LawEnforcement-Security,I was supposed to go to work today but when I called to get a note my dr was off for the day.
LawEnforcement-Security,Well I've been in the hospital again.
LawEnforcement-Security,Went to the dr yesterday again he set me up with an upper GI test.
LawEnforcement-Security,Went back down to coos bay (coquille) this last sunday and monday for a follow up interview.
LawEnforcement-Security,I worked 10 hours of overtime yesterday.
LawEnforcement-Security,ANTs hate hate hate them ... grrr.
LawEnforcement-Security,Dreamed about a huge family reunion In a large palatial mansion.
LawEnforcement-Security,I've been drinking protein drinks for about a week now along with taking plant enzyme fiber and probiotics.
LawEnforcement-Security,This week at work was hit and miss.
LawEnforcement-Security,I only have a short time to write before I need to get ready for work.
LawEnforcement-Security,I need to begin writing my fairy ritual for the 17th.
LawEnforcement-Security,I am reading a book called Soulcraft by Bill Plotkin.
LawEnforcement-Security,Bill came over on monday night after I got home from work.
LawEnforcement-Security,It's monday and I'm going to try going back to work today.
LawEnforcement-Security,I didn't go to work today.
LawEnforcement-Security,I went to work today but had to come home early.
LawEnforcement-Security,Was just reading my horoscope and found this really encouraging...
LawEnforcement-Security,I made it through 5 hours at work.
LawEnforcement-Security,Its been awhile since I wrote.
LawEnforcement-Security,I have created a database for my tarot draws.
LawEnforcement-Security,I am working on a ritual for splinter group this weekend.
LawEnforcement-Security,Its almost time to go to work.
LawEnforcement-Security,Worked a full 10 hours today.
LawEnforcement-Security,Has a very relaxing day the last 2 days of my weekend.
Non-Profit,My sister and Daylin just found out the sex of the baby....and it is going to be a boy I'm so excited I can't sit still.
Non-Profit,Ah today is not starting out good for me at all To start things off 'my friend' came today and I was totally unprepared.
Non-Profit,and center hehe..sorry...just testing my new learnings from divo
Non-Profit,Well at least I have made it through most of Monday.
Non-Profit,This weekend went by so fast.
Non-Profit,you read that right I am working a Friday.
Non-Profit,Oh life has me by the seat of my pants these days.
Non-Profit,So I think I am finally back on California time.
Non-Profit,Okay so I got tired of UJournal having issues.
Consulting,Can can... can see your post... Was at National Achievers' Congress last week... saw Kim... hehehe... Anywayz... Dr. Tony Compolo one of the speakers is good...
Consulting,where is it do u see it hyper ventilating
Consulting,no no... no interrogation... just normal q&a session... wahahaha... :P
Consulting,Was good to see u last nite though u when off early.
Consulting,How many years have we known each other It must have been at least 16 years.
Consulting,has e woman given u her good news smile if not there's some serious grilling to be done.
Consulting,Been almost a week since my last post.
Consulting,It's been raining the whole day... made a wise choice of working from home Haha... and hey I did accomplish something ok Working from home certainly has its perks sometimes The only thing is I've been hogging the broadband modem... (no I don't have a wireless router) and my poor siblings didn't get to surf the net for the whole day.
Consulting,It's quite funny to read all those blogs on the web.
Consulting,Congrats Your a Pure Angel Angels as far as most of them go are all compatabile creatures but Pure ones simply are symbols of God.
Consulting,Strike up the band let it play Love songs to haunt me and I'll stay But when it comes to a waltz Both words and music will ring false For you waltzed in And spun my world Around in dizzy dance I swirled But suddenly You waltzed away from me Those violins they must go So no careless hand with a bow May play on the strings of my heart And make me remember how lovers part How you waltzed in And spun my world Around in dizzy dance I swirled But suddenly You waltzed away from me Strike up the band let it play Whatever it chooses and I'll say Play me a waltz if you will I'll sit here and listen waiting until My love returns To take my world And spin it 'round In dizzy swirl Where girl loves boy And boy loves girl And feet don't touch the ground ~~~~ 'The Waltz' Silje Nergaard
Consulting,My little cousin who comes to my place everyday is down with chicken pox... after being in contact with my brother most of the time last 2 weeks... (yes.. my brother was down with chicken pox) and my mum told her she can't go home because her mum is pregnant.
Consulting,You are Form 0 Phoenix : The Eternal.
Consulting,Car accidents are such a chore.
Consulting,Someone just told me Life is beautiful.
Consulting,It's coming to the end of the day.
Consulting,I’m going to ask you to be very honest with yourselves.
Consulting,Just the other day I saw 2 primary school boys smoking and swearing.
Consulting,You're Most Like Charlotte You're fanciful and wishful and your friends just adore you.
Consulting,“Aiyo Jillian how come u look like an auntie when u are only so young For goodness’ sake wear some make up la” This was what a MALE customer of mine said to me one day.
Consulting,It used to be this way.
Consulting,Hehehe... was reading tech news and came across this article in www.asiacomputerweekly.com.
Consulting,Woh... found out that 2 of my friends are pregnant over the last 2 days... guess this is the 'IN' thing now when we are all about that 'getting hitched and child bearing' age... Incidentally I saw 2 very different scenarios in the 2 friends' pregnancy.
Consulting,I've been confined 12 days already.
BusinessServices,yeah finally got my new specs... however i kinda like my old specs too cos its reli vv nice to me... but too bad i broke it... haha wat a sinful day early in the morning while i n ashley was waiting for edmund there is his 50 over yrs old uncle stick his errrm.... out of his pants n start to u noe... i didn't notice this uncle was beside me until i turn my head n accidently saw this stupid scene... i quickly run to the back of the bus stop sia... n when edmund came he oso saw... onli tat blur ashley didn't saw hahaha... wa liao i still underage lei make me c such stuff haiz... anyway one piece of gd news... i got 21/26 for my web development module... yeah but its not vv gd dou cos many of my classmates scored full marks me jealous liao... hahaha...
