labels,text
Technology,man that was like one of the best games ever....
Technology,this is what i also look for in relationships: No More Messy 'Inky' Towels and Hands Easy Break Down and Assembly Customizing Evolving Map Standard One Inch (1') Grids
Technology,RTG Party 1.0 () indicates Blood of Tilvernus - Burne Trinson Paladin of Heironeous of Tilverton - Brother Ian Monk of Tilverton - Boris Borovich Fighter of Tilverton - Gregory Sendant Ranger/Fighter of Tilverton - Luc Bard of Cormyr - Rhanellus Sorcerer/Fighter heritage unknown RTG Party 2.0 changes: Boris Borovich returns to Tilverton; Connor joins in Shadowdale - Burne Trinson Paladin of Heironeous - Brother Ian Monk - Gregory Sendant Ranger/Fighter - Luc Bard - Rhanellus Sorcerer/Fighter - Connor McClaren Rogue/Wizard of Hillsfar RTG Party 3.0 changes: Fennie joins in the Underdark - Burne Trinson Paladin - Brother Ian Monk - Gregory Sendant Ranger/Fighter - Luc Bard - Rhanellus Sorcerer/Fighter - Connor McLaren Rogue/Wizard - Hermione Fenwick Rogue of Sembia RTG Party 4.0 changes: Burne departs for Rashemen; Gregory acquires new talents; Adan joins in Hillsfar - Brother Ian Monk - Gregory Sendant Ranger/Fighter/Druid - Luc Bard - Rhanellus Sorcerer/Fighter - Connor McLaren Rogue/Wizard - Hermione Fenwick Rogue - Adan Cleric of Fharlangn of the Great Dale RTG Party 5.0 changes: Brother Ian and Gregory choose to deliver news to Tilverton; three as-yet unknown heroes join - Luc Bard - Rhanellus Sorcerer/Fighter - Connor McLaren Rogue/Wizard - Hermione Fenwick Rogue - Adan Cleric of Fharlangn - Unknown #1 - Unknown #2 - Unknown #3 Party 5.0 will represent 8 different geographic regions of Faerun -- none of them Tilverton.
Technology,...but the spirit of the fellowship remains so long as we hold true to the purpose of the one we sought and found.
Communications-Media,You know the music teacher at my kid's elementary school is a dear dear woman but I question her thinking sometimes.
Communications-Media,Here are the contest particulars... Beginning Monday morning 5/24 there will be a voucher hidden somewhere in the Clovis area that you need to find and bring to the KKYC studios at 10th and Sycamore to redeem for the pair of Shania Twain tickets.
Communications-Media,Yes today is the day advocated in an e-mail making the rounds to boycott and don't buy any gas.
Communications-Media,Hey got acouple pair of tix to the Merle/Wille show in Roswell July 3rd.
Communications-Media,Been a long day gonna pack it in and head to Casa Daniels.
Communications-Media,Well overslept this AM but got the day back on track.
Communications-Media,I want to welcome everyone to my blog.
Communications-Media,Here is the clue for Friday in the 'Search For Shania': 'Off the beaten path' So all the clues together now: 1)North of the BNSF 2)Rest a minute 3)Smell the flowers 4)Flashing lights 5)Off the beaten path If you have been looking for the voucher leave me a comment and let me know where you have looked.
Communications-Media,You know I'm not a fan of the Buffaloes or their head football coach Gary Barnett.
Communications-Media,No winner yet...the 'Search For Shania' continues...Adding clue #4 to the list... 1)North of the BNSF 2)Rest a minute 3)Smell the flowers 4)Flashing lights Clue 5 is on the way Friday morning between 6 and 10...
Communications-Media,Sorry I'm a little late with this post.
Communications-Media,Why do we pronounce Wednesday with a silent 'd' Anyway apologies for being late this morning.
Communications-Media,Here is Tuesday's clue in the 'Search For Shania' on KKYC.
Communications-Media,After a few weeks of drooling non-stop and gnawing on everythung in sight our 5 month old has finally broken through that first tooth.
Communications-Media,Oldhippie1 the smell was actually pork chops and hot dogs but fortunately I got to shower over the weekend.
Communications-Media,Not long ago I was sitting at a stop light here in town and a Cadillac Escalade pulled up next to me.
Communications-Media,Can you believe it If someone had told me we'd hit the 100 degree mark for the first time June 2nd I would have said right sure we will.
Communications-Media,You ever get up and almost immediately you know it's going to be one of those days Welp today is one of those days.
Communications-Media,Exercise your democratic right and get out and vote OK just because someone found the Shania voucher doesn't mean the blog is closing down.
Communications-Media,I can't beleived someone found the voucher already I am amazed that someone could find it from those clues.
Communications-Media,First of all let me say I am not immune to the pain the family of the woman tragically killed last July 4th in a police pursuit here in Clovis.
Communications-Media,You know I have been here at the radio station for almost 10 years now and for that entire time the trash can in the kitchen area has been in the same place.
Communications-Media,The Tampa Bay Lightning are the Stanley Cup Champions My new favorite team took the cup with a 2-1 win over the Calgary(Alberta Canada...Lance Storm anyone) Flames last night.
Communications-Media,by the weekend passing of the greatest president in our country's recent history.
Communications-Media,Well on one hand I am glad to see the Supreme Court tell this putz Michael Newdow to go home but on the other I am disappointed they didn't make a stand and tell him to permanently go away that 'One nation under God' does not violate the seperation of church and state.
BusinessServices,Hey crazy ninos I've decided to start one of these bloggy things.
BusinessServices,Weekend Stuffeseses My modem died so o I haven't been able to type anything on here over the weekend.
BusinessServices,Surreal I find no comfort in my surroundings.
BusinessServices,The Point Between Confusion steeps my soul with words much too difficult to say.
BusinessServices,The Cost of Love The world crumbles around me As the darkness rushes in.
BusinessServices,Freed to Dance The space between dreams and reality is an ever-moving line.
BusinessServices,Untitled Nothing is ever quite what it seems As uncertainty spins its web Clouding the hopes I treasured.
BusinessServices,Ode to a Night of Little Sleep My head is foggy as exhaustion overcomes.
BusinessServices,My Coping Skills The mind-numbing bliss of Coronas and Saving Silverman shake me from a day of despair.
BusinessServices,Words Float Away I try to conjure the words to express what I feel.
BusinessServices,Another Day Confusion weaves a web around my thoughts.
BusinessServices,Group Therapy Hostilities continue to war with my sanity.
BusinessServices,Fun Mind-numbing skills increase as I seek to fill my head with anything but reality.
BusinessServices,Sleepy I feel exhausted...emotionally mentally physcially.
BusinessServices,Ten Broeck Yesterday was my last day for group therapy.
BusinessServices,Baptists...Those Dirty Dogs Ok so maybe it's the baptists that I hate.
BusinessServices,... All or Nothing Black or White Rigid or Open Passive or Aggressive This is what codependents flip between.
BusinessServices,beachchick After a week in Myrtle Beach I am quite dissappointed to wake up and not have a beach to run and play at in the mornings.
BusinessServices,Reconciliation Confusion still clouds my mind.
Arts,The time now is 3:11 pm and I'm still at work but I just had to blog about the good news Kay heres the run down: Carlene has been looking for an internship in the field of Graphic Design so that she can gain some early on experience before entering fully into her career.
Arts,T-minus 4 hours 3 mins 12 sec till gym time.
Arts,I know I know...you're probably thinking isn't Sonny doing the whole living healthy thing I am it's just that this weekend I slipped.
Arts,If you were to look at my life right now thats what some might say.
Arts,It's been a while since I had a decent hair-cut and as of late it looks like I've been in desparate need of one.
Arts,'...and now I hit publish...dammit...' yep that kick ass blog entry I thought I had published durring my lunch break today somehow didn't go through...poop on a stick.
Arts,Juss saw my bank statement...it's diferent from yesterday ALOT different.
Arts,Ok...Since I lost my Clie (PDA) I know sucks ass I need to find an alternate way to give myself reminders of things to do or specific dates.
Arts,Early 90's music blasting in the office OH HELL YEAH The other day Rudy and I started talking about music and 90's music entered our convo.
Arts,Well it's been a really long time since I have attempted to blog and the truth is I was just gettin lazy and was just finding it hard to make time for it.
Arts,yes yes I know I haven't posted in a long while for that matter my site wasn't even up so I do apologize.
Arts,(The Scenario) On my way to work driving on the 5 fwy and I start to have an un-easy feeling.
Arts,The time now is 11:08 am.
Arts,Yep after a long hiatus I'm back.
Law,My first year as an attorney has had its ups and downs.
Law,One thing that young attorneys should realize is that your life is not going to be all big exciting trials and intense negotiations at least not at first.
Consulting,This blog records Bill's experiences thoughts ideas learnings and application of techniques with the Enterprise Architecture area.
Consulting,This journal docment's Bill Craig's development and understanding of Knowledge Management as Bill develops his consulting company Knowledge@Hand Inc.
Consulting,Valuable advice: 'That is goal obsession which is a subset of wanting to win too much.
Consulting,Hi and welcome to the Personal Performance Journal This journal is devoted to subjects related to improving ones performance in life community (local and global) and business.
Consulting,Hi and welcome to Bill's Business Integration and Business Process Management Journal.
BusinessServices,i will start to go away i want to say i am a free man now.
BusinessServices,august 3 my thoughts are filled with just getting out leaving everything behind.
Arts,Shrek 2 is the best movie ever If you have not seen it you must see it Now .
Arts,I'm really tired now I've been doing yard work for just about all day.
Arts,My internet keeps disconnecting then reconnecting.
Arts,I'm Looking for some good RSS feeds related to web design (eg.
Arts,Mood: Happy Weather: Sunny and Warm Fortunately I found a place to get FullMetal Alchemist episodes.
Arts,Mood : Very Sad Weather : Nice and Sunny (Happier than I am) Well this is it.
Non-Profit,My name is Greg and this is my story.
Automotive,Ya know my boyfriend always tells me how disappointed he is in me for not doing whatever he says at the time.
Automotive,Yesterday I went to the Internal Medicine doctor that I have.
Automotive,Ok I have this awesome computer with a DVD burner +-.
Automotive,I met Brian in January 2003.
Automotive,This is the first use of my new Blog.
Automotive,I have come to realize how most of me is inside my head.
Automotive,I do not know what is with me lately but everything smells horrible.
Automotive,Today me and Brian went and got photo's taken.
BusinessServices,yo sup...should haf tution at 6pm but last minute it was cancelled bcos the fat teacher couldnt make it...should also haf another tution at 8pm and it was also cancelled cos i don feel like having tution....so 2day i declared as tution free...jejeje....woke up at 11 plus watch some VCDs then start to use computer until ard 4 plus...felt veri tired so went to take a nap and my fone rang telling me tuiton was cancelled 2day so went back sleep again...when i wake up i was already 8pm...took dinner at 8:30 and watch some stupid comedy series....tok to my mother asking her to increased my pocket money to $60 a week not veri much riteit is still at pending....time for VCDs....peace out...
BusinessServices,2day is friday so 2morow must be saturaday then the day after tt must be sunday...it gonna be another 3 days without able to see her...gonna miss her lots....2day go skool as normal and early in the morning get kp by mr mui for not going to cross country...haf to do the don know wat corrective work order as punishment...after skool when to play pool wit hiphoppig and mojojo...it was a owning session for me...i was OWNED by them...don know y also...after pool we went to our lunch at abt 5p.m if i am not wrong...after which they came to my hse to play cs and borrow some VCDs from me...TV time now..cya guys...
BusinessServices,sup how life man...wt i am going to sae 2day is i am going to kill all the chee bye kia and all the hypocrite whu had been trying to be veri nice to me on the surface but deep in their heart they r doing cb things...the most cb most kia is Gwee Chia Qing...wan to get iron nxt life bahz...the most hypocrite is Carlos Tan...try to be close to me and try to act in front of me treating me as an idiot...too bad i am arent an idiot...wanna play punk wit mecome on...bring it on...u all will start the ball rolling and i will stop the ball rolling and let u all cry like a baby...hang on man...the game is going to start...
BusinessServices,hi all...it had been days since i blogged...suddenly got the feeling of blogging...2day got my mother tougue chinese O'level result back...it quite depressing seeing tt i got a C6...althoght it a pass but it not my best...i knew it myself...i know i can do better...cant be blame..i reap wat i sow...i was playing com all the way oni bother to scan throught the chinese guidebook...2day also got a dental check-up...the farking indian dentist i gonna screw her up...the oni word i can think of describing her is PYSCO...after check-up she asked me to take a X-ray of my teeth and sae tt i haf to go for a roof canal treatment..sad...i realli wondered is it painfulthe word roof canal treatment sound like veri painful...i veri scare....wahaha...the treatment also veri xpensive...one session $250 and i haf to go for two sessions...i gonna be a waste of time and money sianz...all edmund fault...screw him also...
BusinessServices,hihi...haf national day celebration 2day so nid to reach skool by 7:15 but i wake up on 7:05...quickly bath and changed to my uniform and asked my mother bring me to skool...reach skool just in time...got singing contestmarching and giving out awards....Bah...Boring...after celebrationthe whole group of Mofos go find trouble wit ppl..haha...bo liao...Kh whack a malay guy on his cheek...the malay guy is just a small kid whu wanna act xia lan...useless...went to tb to wat breakfast...after eating went home to sleep a while cos veri tired...3 plus when to lucky plaza find astroboi they all...after tt went to Lido to catch the movie 'village'...pui...oni four letters word to describe the movie-SUCK...went to find christ they all at lucky plaza to play pool...they r all noobs...Yawnz...sissy mus don know how to play pool so see us play all the way...it must be veri boring for him...sad sad sad...went to far east plaza 7 eleven to drink alcohol drink and sat outside toking and drinking...wanna 10 lioaz then we zhao lioaz...christ they all went clubbing and i went home...haiz...so tired now...bye guys...
Consulting,the doctor told me to get some ice and sit with foot up.
Consulting,as i already said i had a blast monday night one of the reasons was the fact that people seemed to put their personal conflicts aside and came together for the evening.
Consulting,i try to keep a 'the glass is half full' perspective on my life.
Consulting,on march 29th 2004 at 10 : 45 in the morning i was walking home from work.
Consulting,i'm so glad i made the trip for karaoke because i had a blast last night the evening was filled with great music awesome performances cock blocking fruit flavored drinks lots of laughter and good old fashion make out sessions.
Consulting,so the same friends i do improv with are also serious karaoke folks.
Consulting,i figure i should explain the title to this blog.
Consulting,after waiting what seemed years but was really only 16 hours i finally get another turn i love my boys dearly but they are computer nazi's they don't get that from me.
Consulting,well i'm not usually one to follow the sheep but in this case i did it started out innocently enough by getting the site addresses of friends.
Religion,so here it is ladies and gentlemen.
Religion,crap the bed is what my good-and-no-longer-in-arkansas friend rhonda would say when something went wrong.
Internet,I am fundamentally not wired to believe that men would want to pursue me.
Internet,I'm listening to Les Miserable the London cast with Colm Wilkinson and France Ruffle.
Internet,Dammit my new Diablo character expired It's so aggravating since I made a big deal about getting her special set of armor.
Internet,Aarrgghh - I missed a day.
Internet,I've been staring all evening at Stardock's WinCustomize site.
Internet,If I were to do a list of birds it would look like this: 1.
Internet,Today's lesson - always write your post in Notepad and then post it into the update window.
Internet,Here I am writing my first blog entry.
Internet,So did we just do a dine & dash in Iraq I mean is there some way to look at this without seeing the Provisional Government folding up it's tents and stealing away Is there some possible way to describe the hand over of power in Iraq without using phrases like 'thief in the night' or 'cut and run' or heaven help us 'hightail'.
Internet,Wow I finally got a decent night's sleep.
Internet,Hey there - I've been a ZA user for years.
Internet,Today I bought two pair of shoes: Chunky black slides with a wide elastic band square-ish toes and a semi platform heel & sole.
Internet,I'd like to write about myself.
Consulting,I'll start off this blog with a brief story about the events that occurred last Monday.
Consulting,Thanks for stopping by my blog.
Religion,Last week a tour group came to the church.
Religion,excerpt from a recent sermon on Luke 12.49-56 In Liberia a teenaged girl prepares for baptism in the Anglican church.
Religion,Have you heard about the latest scandal to hit institutional Christianity It's wafer-gate.
Fashion,Will someone please tell me about the highlights of the VMAs You're killing me here Sorry I can't make it to MN this weekend.
Fashion,Oh one more thing: Panda if you come to MN then I can meet you I'm guessing that will push it right over the top
Fashion,I went to the State Fair last night.
Fashion,Hey Panda... yet another reason why you should consider a last-minute trip to MN - MTV will surely be re-running the big show all weekend long
Fashion,It's nights like tonight that I wish I had cable.
Fashion,I heard that tonight P. Diddy is throwing the greatest party of all time after the MTV Video Awards.
Fashion,Last Christmas Hal gave me a few calendars.
Fashion,Don't even try to pretend you don't love it DJS.
Fashion,American Idol...what the %@# I got suckered into watching the end of it and I so wanted that microphone..er I'm sorry...Justin to go.
Fashion,Whoever said I originally let him go So I never told you all about my brother's wedding.
Fashion,I hurt my back this weekend and have been a gimp ever since.
Fashion,I can't believe I actually clicked on the link to that Rick Astley website .
Fashion,Stoner suggested I open something up to this forum we call Pandyland.
Fashion,I wish we had more efficient public transportation here in Minnesota.
Fashion,I opened up Internet Explorer this morning and what did I see Panda's little brother There's a story about him on our intranet -- apparently he's doing a great job as a business banker.
Fashion,DJ S I extend my sympathies regarding the soda fiasco.
Fashion,Always hard to follow a post about someone blowing chunks but...
Fashion,The horror A friend of mine started her day yesterday not feeling all that well.
Fashion,Hey Panda Have a great time Pass on my best to 'the angry scotsman' and the 'polish picnic'.
Fashion,I will be out tomorrow - going to my little bro's wedding in Milwaukee.
Fashion,I feel so bad for Nikki.
Fashion,OK what the heck just happened First Seacrest makes out with some woman in the crowd then the 'Idols' decide to sing a Paula Abdul medley for Ms. Abdul herself (I've heard chimps sing better) and then Tamyra gets kicked off What about Nikki She needs to have her vocal chords permanently removed as not to cause this nation more pain and suffering.
Fashion,What you posted below is exactly why I love it so... because it's so bad it's embarrassing.
Fashion,I have to admit I'm a closet fan of 'AI' myself.
Fashion,Today I am visiting my nemesis: REI REI and I dont mix.
Fashion,Who ever thought it would be so difficult to find a good non-cheesy DJ for a wedding Billygoat and I were in Wisconsin over the weekend checking out local vendors for our big day.
Fashion,I work for a big company and part of my job is to edit communications pieces.
Fashion,Oh the excitement of working in a suburban office tower.
Fashion,It is also 24-7...and this is not a weekday-only blog my friends.
Fashion,Look I just posted again The freedom has gone to my head.
Fashion,I'm confused - she doesn't like Pandyland She prefers participating in a system where you have to log into email send a message to someone who may or may not preserve its integrity and then wait hours upon hours (or even the entire weekend) for the message to appear Pandyland is real-time and I love it.
Fashion,News flash... Sara some goofy broad on Sasshole visited this here site and claimed it was a joke.
Arts,Okay okay...I couldn't take it anymore.
Arts,Yeah someone has to write about this don't they It might as well be yours truly.
Arts,Go go go Get it done NOW Faster Cheaper You are a loser if you don't get out of bed and RUSH to work and do a great devoted job for 8.0 hours and you don't go right back home and WORK on things at home Do NOT sit DOWN.
Arts,File under: Too Weird to be True.
Publishing,Time....How many of us seem to think we never have enough of it or how it doesn't pass quickly enough for us....Time has got to be a figment of our imagination...Because it never seems to be like we need it to be LOL....It's been a busy few days.
Publishing,I had to take a breather from working...once again I found myself getting lost in the world of my book and within the feelings of the characters...ugh I hate that Sometimes while writing I become so engrossed in what the characters are feeling my own feelings seem to die off.
Publishing,There is nothing more exciting then moving into and learning more about a new home...during the day today that is precisely what I am doing.
Publishing,I guess this is home sweet home now.....
Science,You just have no idea of how much I want to archieve success The reason why I am so eager to archieve success is to prove myself.
Science,'Only two things are infinite the universe and human stupidity and I'm not sure about the former.
Science,A little more than 2 years ago only NUS gave me a valuable offer without even an interview.
Science,From the toppest group to the newly added group a new nh is needed to add.
Science,nexthop is aodv_nhlist type data has no copy constructor for itself.
Science,mt_flag_co indicates if its copath item has a key; (for non-grop member it has no key of itself) mt_flag_key indicates if its keypath item has a key.
Science,So I have to make sure every messsage is received by all the receiptors.
Science,this new member should be copied in the copy constructor or it will be lost during transmission.
Law,i just did an uncomfortable conversion... it really ruined my day.. hard to concentrate on other things.. awkward.. miserable... and difficult to hide all those things.. i just hope.. it will be better very soon and time will be at my side.. i have never meant to bring the conversion.. i have never meant to ruin the day.. i wish my apology would be accepted.. coz it is truly from my heart..
Law,it's one of quotations that i got from our daily bread.. (not a name of bakery shop ).. when i read that quotations.. i was speechless.. it's not just a sentence.. but the meaning of the sentence really comforts me.. i am not too religious though.. i almost attend every sunday service.. i even join 2 choirs in my church.. (heh) but still.. so each time i have problem or so many problems i always try so hard to remember that sentence.. somehow.. it works.. that sentence can strengthen me.. i know god works in any way that can't be understandable.. or so unpredictable for us -a human being- but i know he'll always there for me.. not only for reminding me of the good... but to carry me.. in my devastated time... p.s: i think 'my good side' is all around me when i write this heheheeheheheee....
Marketing,I got an early phone call from a good friend and we talked about relationships and stuff and how things could changed in just seconds which made me wonder about life..my life.
Marketing,Can lovers stay friends after going through a painful break up I don't know the answer to that.
Marketing,Welcome to Colorado..It is the second day of Summer but it doesn't feel like summer at all The weather has been really gloomy for the past couple of weeks.
Marketing,Just a little update from me.
Marketing,I just got back from work and it's raining..again.
Marketing,I can't believe that Summer is almost over.
Accounting,It has been a week since the passing of President Ronald Regan.
Accounting,On the advice of author Hugh Hewitt I’m starting this BLOG.
LawEnforcement-Security,Life is new work like you own people money Love like you've been hurt before And most of all be true to yourself.
LawEnforcement-Security,Always on the lookout for some money dog..
LawEnforcement-Security,I want to be rich successful and love.
LawEnforcement-Security,This is my welcome message to me.
LawEnforcement-Security,For the Republican lovers ....those uniformed motherfker.
LawEnforcement-Security,Boston MA - On behalf of the great state of Illinois crossroads of a nation land of Lincoln let me express my deep gratitude for the privilege of addressing this convention.
HumanResources,OK sorry for abandoning all of you out there wondering hOWL in the hell I'm going to work nights when: a. I don't really want to work nights.
HumanResources,OK what is time shifting It is the key to transition from the world of the day walkers to the night life and back again.
Marketing,Excerpt from the official GWB re-election site: 'Kerry Voted For Authorization To Use Force In Iraq.
Marketing,'How many times can this 'flop' flip
Marketing,'I believe that the president's leadership and the actions taken in Iraq demonstrate an incompetence in terms of knowledge judgment and experience' Pelosi told reporters gathered to hear her remarks.
Marketing,Kerry makes a gesture displaying the size of his vision for America.
Marketing,President Bush took the advice of the intelligence community and the United Nations that Iraq had chemical and biological weapons.
Marketing,As I looked at the photos of the tragic and inhumane killing of Nicholas Berg I was horrified.
Marketing,As Kerry stood looking stoic before the body of Ronald Reagan what was he thinking In 1984 campaign literature John Kerry writes: “We are continuing a defense buildup that is consuming our resources with weapons systems that we don’t need and can’t use.
Marketing,To the man who made us proud to be Americans...
Marketing,With John Kerry attacking the President and his record we find it interesting that he and his buddies used to sing a different tune.
Marketing,As we sat along the roadside for the THIRD time today we both kinda lost it.
Marketing,I love it when a plan comes together Don't you love it when God answers a prayer right away That doesn't always happen because our timing isn't always His timing.
Marketing,Alright already I'm here Wow I miss one day and I get scolded for being lazy You know who you are big dog =) Just teasin ya.
Marketing,Oh I Love a Rainy Night I love the sound of rain.
Marketing,Froggie Went a Courtin' Well I still kinda sound like a frog today but I feel much better than yesterday I took it as easy today as a Type A personality driven person can when they're sick (that means the house still got cleaned and dinner made before Ked got home) Last night Ked's cousin Kristin called to let us know that she had a basketball game nearby tonight.
Marketing,A Heart's Desire I thought I'd share something with you that I wrote for my writing course.
Marketing,A Day in the Life of Best Friends I can't believe after 6 1/2 years of marriage how much fun Ked and I still have together.
Marketing,I really should be in bed already since I have an early morning.
Marketing,I must say that I am quite proud of myself I just added a couple new sections to the left of my blog - adding links to other blogs I like and books I'm reading I figured out how to code all this new stuff in all by myself I didn't even have to ask Ked to help me.
Marketing,Tonight we retired our faithful rusty blue Michigan license plate.
Marketing,Last night Ked and I sat down together to watch Diane Sawyer's interview with Mel Gibson.
Marketing,I caught Oprah this afternoon and the final round of her Pop Star competition.
Marketing,Today was a long and tiring day We started out early and helped some friends move into their new house.
Marketing,The past couple days have been fun Last night we had a Valentine's potluck and party with our Life Group.
Marketing,It's amazing how quickly the days fly by the sun in your face the wind in your hair... o.k.
Marketing,This past week has been a different one since Ked has been sick.
Marketing,Ked took the car to the dealership today and the prognosis was not good.
Telecommunications,Thats what we all want to know right Each day we wake up and visit the mirror wondering what the day will bring and what we will be like.
Telecommunications,Sup Just tryin out the new trend of bloggin.
Museums-Libraries,I've been going a little quiz crazy.
Museums-Libraries,(Originally published on 5/19/2004) Some of my kids have taken to callng me 'Miss Deb'.
Museums-Libraries,My Wish List: I Love Nerds t-shirt Personal Library Kit Reading is Sexy t-shirt Spring Issue of Bust Magazine Air Popcorn Popper Library of Congress Classification Poster
Museums-Libraries,Oh a nickel for every time I heard that at 7 am.
Museums-Libraries,These last couple weeks I have had the worst run of bad luck.
Museums-Libraries,Last night I attended my 5 year high school reunion.
Museums-Libraries,I have recently heard complaints that I don't update my blog quite enough.
Arts,i read a the abbot's blog about soulmates.
Arts,I once read that 'Much of your pain is self-chosen.
Arts,i have never felt so numb in my life.
Arts,'im falling into...memories of you..things we used to do..follow me there..a beutiful somewhere..a place that i can share..with you....' i was really aware of the things that happened to me before..all the memories i hold too.that makes me stronger now.
Arts,Every time I hear a certain song… there is always…always a memory that comes with it.
Consulting,I don't know what's up with me.
Consulting,Why do I feel like I didn't get a weekend I didn't do a damn thing all weekend.
Consulting,Is he just a fuck buddy or is this going somewhere Okay...a little history Just got out of an 8 year relationship that ended in January.
Banking,Right now I'm in a room with someone.
Banking,I'm not a perfect person There's many things I wish I didn't do But I continue learning I never meant to do those things to you And so I have to say before I go That I just want you to know I've found a reason for me To change who I used to be A reason to start over new and the reason is you I'm sorry that I hurt you It's something I must live with everyday And all the pain I put you through I wish that I could take it all away And be the one who catches all your tears Thats why i need you to hear I've found a reason for me To change who I used to be A reason to start over new and the reason is You [x4] I'm not a perfect person I never meant to do those things to you And so I have to say before I go That I just want you to know I've found a reason for me To change who I used to be A reason to start over new and the reason is you I've found a reason to show A side of me you didn't know A reason for all that I do And the reason is you -Hoobastank
Banking,If you wanna let your heat out then go to one of the moviehouses at Quiapo and definitely someone will sit beside you and ask you if you want sex.
Banking,This is my first post and I don't know what to put here.
Transportation,I am not sure if I can do this story justice by writing it but I will give it a whirl....
Transportation,Well I have figured out how to turn on the living room lights.
Transportation,2am - I am house sitting for a friend who ironically has the same name as me.
Transportation,I would give today a 8 out of 10.
Transportation,Another long evening at the casino....
Transportation,Okay My crazy kitten has a weird fascination with me and the bathroom.
Transportation,I saw this on someone else's blog and I thoroughly enjoyed it....
Transportation,I recieved this list in an email and thought it was funny....
Transportation,3 cans Buttermilk biscuits (10 per can) 1 C. Sugar 2 tsp.
Transportation,:: Standing up - Head hung down :: Hi My name is Jennifer and I am addicted to Reality TV.
Transportation,I can not freaking believe it....
Transportation,I am at the brink of having a gambling addiction.
Transportation,As the thermometer starts to push over 100 - I begin to hate it here...
Transportation,Alcohol and Airline employees are a bad mix.
Transportation,I burned it all..... Getting ready to get in the shower - hop in the ghetto ride and head to the airport.... back home to the burning desert - Lack of sleep is not a good thing for me - Here comes Super B%#h - I am looking forward to my five hour flight - cramming my overweight tush into a coach seat in the back of the aircraft - hopefully - there is always a little apprehsion when flying standby - that on the chance I will not make it on the flight - bitter sweet memories of being stuck and stranded in Argentina - calling Dad to get money to get home - only to be stranded in Miami and then Las Vegas - Ahhh... memories :) Off to clean the lack of sleep slime off of me......
Transportation,We left the house today - took the little one to Chuckie Cheese - had a pretty good time considering my age - almost thirty and running around the place trying to get tickets to get some cheesy prize - not worth the money I spent trying to get them.... Gotta love corporate america
Transportation,4am - all is well Ryan is sitting on his computer playing some silly 1st person game - screaming at people who arent in the room I feel like I am in a space time continum (did I spell that right - who cares it is 4am) I am exhausted but cant sleep - they will be up in a few hours - I dont mind the big ones but the little one will be yanking her spongebob square pants blanket off of me at about 7am - while my eyes rollback into my head trying to get away from the sun shining through the blinds that do absolutely nothing but hide the outside world.
Transportation,I have this weird thing with Monkeys - well everyone THINKS I have this thing with monkeys when actually I dont really care - it all started with a freaking nickname - Holla Monkey sometimes it can just be Holla or Monkey but more often than not it is Holla (people get lazy I suppose).
Transportation,July 4 2004 Actually it is July 5 2004 and my fourth of july started off with some big bangs...
Transportation,Did you ever want to know what your pimp name is Well now you can...
Transportation,I love this season I am secretly rooting for the 4 horseman - I was sad to see Scott go.
Transportation,So yeah I am a freaking pushover.
Transportation,A few weeks ago I caught some drunk dumbass (read Southwest passenger) walking across the ramp in the secure area at work.
Transportation,We have a manager here who comes up with his own little motivational sayings - his latest Make the passengers day - deliver the bag without delay He has way too much time on his hands
Transportation,Have you ever read the Dave Berry column - this guys is absolutely hysterical.
Transportation,Ahhh.... Another night of Mandtory Overtime (mando) - two hours of non-stop fun.
Transportation,It cracks me up - they have these commercials here in PHX.
Transportation,Found out my sister is moving - to Charleston SC Land of humidity and hurricanes I have no freaking idea.
Military,Well here I am in Germany.
Military,Well my big test is tomorrow... tuesday.
Architecture,It's time to discuss something architectural.
Architecture,It appears that some of you need some edumacation on these terms so here we go.
Architecture,COLUMBUS Ohio -- A man accused of grabbing a 9-year-old boy carrying him behind a Kroger store and stealing his socks has been arrested on kidnapping and robbery charges.
Architecture,DURHAM N.C. -- Mike Krzyzewski is staying at Duke ending talks with the Los Angeles Lakers about becoming their coach.
Architecture,MUSKEGON HEIGHTS Mich. — A suspected shoplifter was found when after dropping her purse at the scene of a crime she called police to claim her bag.
Architecture,so last night around 11:00...after a long ass day consisted of running errands IKEA chasing our dog around the house we saw ANTS Ants were all over our pantry and we couldn't figure out where it was coming from or going to.
Architecture,I guess to the governator everybody's a girlie man compare to him Some California legislators are angry with Governor Arnold Schwarzenegger after he referred to them as 'girlie-men' during a speech on Saturday.
Architecture,okay so if you have been wondering where I have gone this is a recap of what my life has been like the last month.
Architecture,It looks like two guys in their mid-2o's developed advanced tongue cancer and the only reason they can link it to is the teeth whitening system they are using.. read it for yourself.
Architecture,NO KIDDING This guy weighs more than 1072 pounds and he's trying to get down to a respectable 200lbs.
Architecture,woo woo I remember something exciting that happened over the weekend.
Architecture,i guess my life is just not as exciting as I thought it was.
Government,Do people think that I don't notice I have a sunburn Do they think that by asking me 'Hey are you burnt' it will hurt less.
Government,Ring Ring -Him: 'Hello' -Me: 'It's open' -Him: 'Really' -Me: 'Yep looks like just today.'
Government,'Do you know Joe from Canada' 'Oh sure I do of course he just had another baby...' Ummm NO It doesn't quite work that way folks.
Government,After the booze and free net score I went to Coyote Rock with a few friends to climb.
Government,You know life is good when you stop in at a local pub (That may or may not be called The Royal Oak and may or may not be located on Bank St)and you boot up your laptop to do a little graphic design work and you find an un-encrypted wireless access point available.
