labels,text
17,LOL yeah..umm..only my sister and my brother would get that title..i was being stupid again today..only my family has seen me the craziest..no one else has..which is a good thing..cuz to you guys..i'm already crazy..but you haven't seen me..when..i'm at home.
17,ughhhhhhhhhhhh i'm tired...and i haven't blogged in a couple of days..thanks for that update COURTNEY lol...my blog cannot be YOUR WORLD and i'm sorry if it's the only thing that will make you feel BETTER..but i'm doing this now..for you...it's just..i've been very very lazy in typing..and just thinking of what to write up..and.it just seems like i have nothing to say..but here goes... shopping we HARDLY even wwent shopping it was more like a get together..cuz all we did was sit around..stand around talking..we could've done that ANYWHERE.
17,so i call courtney..his brother tells me to phone back..AGAIN.
17,Hey jo....its me courntey..... i decided to tell u my werid dream that i had last night on ur blog... and also to every1 else LOL....These dreams make no sense or meanin what so ever.
17,it's raining it's pouring...........LITERALLY and it's not stopping...it was raining yesterday night it was raining this morning...and it's raining now.
17,sorry ihad to delete my last entry because it screwed up my whole blog.. •~Aniblade~ Or courtney if u wanna kno who i am LOL : hey jo so where do i find these ingrdents LOL i dont think that dominion or ne other places i kno supply them come on JO I NEED TO MAKE IT QUICK EVERY HOUSE WANTS A DELIOUSCS Joanna...i wonder how much it costs...can u tell me or alteast sum1... Coutney singin: (taste..HER..
15,today was sooooo funny i don't no were 2 start okay~in career ed today melli was playing with this little black bug on the desk going 'bugybugybugy'.it was so cute.
15,Things i have learnt today: Fact of life #1:nomatter how good u r there's always some1 better so u'd best give up now Fact of life #2: Knowledge is knowing a tomato is a fruit; wisdom is not putting it in a fruit salad.
36,I had a good appointment with K this past week.
15,HmM..feelinG sOOOooo...dUno hOw to explaiN..i nOe it's nOne of my busIness..but dUno y feeL sOoooo...haha...aiyA..mUz be wonderiNg waT i tOkkinG rite..haha..slowLy gUess...
15,heya..i getting lazy..seldom write blog nowadays..Hmm..i admit i m a lazy piggy..haiz..getting bit paranoid nowadays..alwis think someone is tokking bad abt me..or is it true..sobx..anywae..i can feel michelle tt grp not vry happy wif me..thou for watever reasons i duno..did i step on their toeshaix...ParaNoid...
15,tOdae weather sOOOoo cOld..earLy in the MorniNg raiN..deN i gOt mOCK exAm..No sweaTer tO keep mOi waRm..cOld..buT thiS tYpe weatHer beTa deN Hot aftErnOOn..unbearaBle aNd sticKy..toDae sEE pikaChu sO siaNx..is it trUe all woMen hu reaCh a certaIn agE will naG naG anD naG(menopause)caNt stand hEr lorx..her VoicE wiLL bE 4eva ringinG iN my ears..yiKs..actUally caN toleratE de Lorx..buT smTimEs hOrx..sHe caN reaLi juZ gO on naggIng lOrx..eveN if we make tHose nastY remarKs..heeX..hOrrible ritEzx..oh ya..hOw cOme sHe nv evEn get foOd poisOninG when she tastE thE pastrY aR..pEngz..we tasTe a bit dUno lyk waT le..XinyI eVen vomit 'PINK' substanCe..haha..yeT she seeMs oKie..sHe tasTe so many ppl's pastRy..lOlx..
15,waH..i m deaD beat..toDae help tHe geRs wiF f&amp;N practicaL..hMm..weird hUh..duNo y nowaDays feel tirEd sO easily..diE..izit becoZ nv ExercisE foR lOng tiMe le..i m lyK..a batteRy..neeDed tO be recharGe tt tyPe..hAha..tmL goT gEog moCk eXaM..muZ studY woRx..cAn anyoNe teLL me whetHer dO i nEEd tO studY develOpmenT..cOz shuD be dUn neeD ritE..aiYa..tMl go scH asK..if need deN dO sOme last minutE browsinG loRx..eH eH..tMl goinG out wiF yOke liNg aNd micheLLe i thiNk to buy LipiNg's bdaE preseNt..shuD be buYing a soFt toY..coZ hearD frOm yOkes tt shE wanTs a biGgy sofT tOy..hEe..my bdaE alsO cOminG sOOn lEhx..sO fRens hu saW tiS bLog..rMb me bdaE kiT's On 18th Aug..niCe nUmbeR hUh..i borN in 1988 sOmemoRe leHx..haHA..craPPy..
15,pEngz..goodness knOws wat happen to me..aft scH feel sO exhausted and weak..had a bit of difficulties breathing..den reach hOme suddeNly feel so feverisH..siaNz..nOw got feveR..feel so giddY..muscle ache all oveR the bodY..duNo tml wan gO scH nT..maybe not..but tml got the project B planning thingy..lata i duno how to do how..reali ma fan and terribleto get sick loRx..haiz..dun wan type anymore..wan go rest again..getting reali giddy..seeing the surroundings go round n round..haha..tt's juz bin to lie ya..not tt kua zhang larx..byez..
15,haha..the blog title anyhow write de..nth to do wif the content i m writing..juz type it in when i was listening to 'i believe' by tata young..hee..one of the verse..hmm.let mi recall wat happEn toDae..eh..o ya..pengz..my class actually spend 1 whole hr deciding the design for class t-shirt..i listen until sianz..so difficult to fit into everyone's liking..but wat to do..poor xinyi..muz be very stress..xin ku le..actually i m fine wif the design as long it is appealing to look at larx..N not tOO expEnsiVe..otherwise gonnA be brOke agaiN..hahA..another thinG..i juz found out todae jiehui quite gd at writing short stories worx..althou some of the story quite AHEM..groSSespecially tt rat thingy..haha..but the weird thing is..jiehui wrote tt herself n yet she wanted to vomit when xinwei told her a more gross way of trting the rat..loLx..anywae..gtg do hw..erm..i mean revise..todae no hw..bleahX..
15,Hmm..actually toDae waNna gO out de..bUt nO onE pei wO..stay at HoMe will die de..especiaLLy haV nTh tO do..oH ya..tOOpid larX..my parents weNt gambLinG agaIn..eveN my grandma alsO gO..pengz..wat's the worLd cOminG to..my grandma instead oF teLLinG deM not To gamBle actuaLLy WENT wif deMargHbut suaN le..i alSo caNNot saY anyThinG..i think dey went on leisure worLD ba..haiZ..i reali canT imagIne iF the sIngapoRe governMent decide to set up CasiNos in Singapore..pengz..den it's rEali a goner liaO..dun wanNa thinK abt it..since i noT goiNg ouT..beta finisH my Hw deN..bubBYez..zOOkz..
15,shiT shiT shiTi haTe iT..wat The heLL..sHe is sittiNg beside Me aNd i reaLi feeL lyk retortiNg heR..y caNt i geT a raiSe iN allowaNce..it's nOt beCoz i waN To paY oFF my deBts..okIez..maYbe partiallY i dO..buT overaLL..aiya..fuCk oFf laRx..i in a daMn blooDy baD mOOd nOw anD i reali dUno whaT to saY..i juZ caNt stand iT wheN deY theMselveS bOrroW mOney frOm otHers anD yet teLl mi Not to..dUn deY nOe whaT is Yi sheN zHuO zhE..i reaLi hatE tOkkiNg tO deM nOw..juZ wanNa shUt myseLf iN my owN rOom..arGhi wanT tO crY..i caNt stand iTi reali caNt staNd iTi waNt to scReamnOw for no reaSon..deY inVite a few monKs to oUr hse..oh goOdneSS saKe..iF deY aRe siNcerE deY wUn eveN gaMble kNowing it's is one of thE principLe of budhism..or waTeveR it is speLLed..shuT up..i caNt eveN staNd heariNg their Voice nOw..reaLi feel Lyk teLLinG deM to SHUT UParGHi goinG bersek..i dUno y..i reali so sad anD depressEd noW..tearS arE gOnNa flOw lyK a rivEr anY MomeNt..i m tryIng to control deM..buT i canT..i beta gO and hide mYselF iN a corNer of a Hse..
15,HaiYo..todae nTh mucH except tt i so bRoke..reTurn meL tHe mOney den livIng iN pOvertY..haHa..bUt afT scH verY faRni..coZ todaE afTerNooN raIn ma..den jIe hui deY all suGGesTed walkIng to whitesaNds..actually feeL lyk taKing bus..buT siNce it's lyk onli drizzliNg i agrEed loRx..but daMn suaY..walk half waY raIn get biGGer..i sharinG umbrella wiF xin yi den her umbrella sO lite until the wiNd hOrx..blow the umbrella uP..eH..noT exactly explosiVe tt type laRx..haha..hOw to descriBe leHx..deN xIn Yi sO amuseD by it tt shE doubled ovEr loRx..dUn understaNd alSo wat's sO farNi..kena drencheD lyk duNo wat..in the end..we stoP oveR at tHe pavilion in The park but still drencheD lyk siaO..afteR reaching whitesands we weNt to the library tO return sOme boOks beFore going oLd chanG kEE to buy currY puffs..i gOt addicteD tO deM sia..bUt it's fattEning..heeZ..
15,Cant stand my parEnts smtimEs..willinG to take Out mOney gamBle but wheN it cOmes tO gettiNg alloWanceS frOm thEM..alwis saE nO moNey..oR so stinGy..will it diE to GiB me extrA moNey..deY arE sO calculaTinG..gibIng mE onLi 4 bucks a daY..whEn i gO out alsO nV asK deM foR moneY anD yet saE i speND moNey lyK wateR..plEasEif i ever waN to Go ouT wiF my freNs foR a moVie i wouLd haVe to savE foR at leasT 2 wks..provideD i go on 'DIET' foR thE twO weeKs..buT whEn i dUn eat..deY will sCold mE..saE lata caNNoT groW tallEr or watevA..nOw i bought a nEw dreSs anD i borroWed tHe moNey frOm my frEn..i thInk i juZ havE tO starVe fOr 3 weeKs..beFore i Can retuRn heR all tHe moNey..haiZ..y liFe is lyk tt For me..all mY frEns almoSt get twiCe my allowAnce pEr daY & caN eveN get xtrA moNey whEn deY gO out wiF theiR frEns..whEn i gEt juZ 10 bucKs frOm my mOm to Go out..she giB me the moneY reluctantlY onLi aft i beG heR anD eveN call me aN unGrateful braT..saE wO mei liaNg xIn..wth..if my parEnts arE williNg to foRk ouT 500 or 1000 bucKs to gO gamBle and PreparE to losE thE moNey..i juZ sEE no reaSon whY shE is so stingY wiF the moNey wheN it cOmeS to buyinG smTh of valuE and be ablE to use it..my parEnts' retoRt iS..gambliNg haS wInninG aNd losIng..shucks larX..whaT caN i dO..i m stiLL a studEnt..stiLL havE to DepenD oN deM to pay my scH fees etc ma..franKly speakIng..Our family wuN be iN dirE straiTs if deY did nOt becUm addictEd to gambling..we usEd tO be quitE wealthy oKienOw my fatHer havE to resoRt to sEllinG his MercedeS beNz juZ to pay ofF his gambling debts..eveRy nOw aND theN..my parEnts also quarrel ovEr thE issUe of moneY..it's reali Full oF shiTdUno waT theSe adUlts arE thInkinG..theiR frEns arE alsO nOne the BetteR Hu encouragEd deM to go gamblIng wiF deM..idiOtic FellOws..iF i cAn i reaLi feeL lyK basHing dem uP..i dUn understaNd..parEnts teLL yOu not to mix wiF baD company anD yeT do it demselveS..hoW to expect their ChildreN to respect deM..tell me not to learn gambliNg but Go gambling demselvEs..fatHer tell mE not to smOke but smOkes himSelf..wat's the woRld cuMing tO maN..smTimeS i reaLi wiSh to retort deM..my fatHer saE i m stubborN..but i m at least in a gD way..unlIke deM..teLL deM not to gamBle oredi and stop smokiNg buT deY alSo nV lisTen whaT..if i'm stuBborn i guess it's probably inherited From dEm..smTimeS see deM alsO keP sIm..haiZ..
15,strEssed strEssed streSSedi hAte iTtoDae my papA asK mE bOut goinG jC agaiN..keeP tellinG mE tO go jC sO i caN get iNto a Uni moRe easilY..bUt deY nv tHot bout waT i reaLi waN to studY..deY waN me to tAke businEss sO i caN take Over his businesS one daY oR woRk in some bIg coMpanieS to Earn mOre mOney..sO overaLL it's still aLL aboUt the SalarY..The 'MONEY' issUe..soBx..aND whEn i toLd dem whaT are my Plans deY sae tt's meaNs iT's all My decisIon anD dUn need tO evEn tell deM..saE whaT i nv sparE a thot for deM..pleasE..iF i didNt spaRe a thOt for deM i woulDnt eveN tell dEm anytHing..i reaLi duNo whaT to dO..to listen tO my heaRt or to Dem..if i listeN tO deM..i wiLL jUz bE anotheR geR whO will regreT heR lifE to turN ouT lyk tiS iN futuRe..howevEr..if i listEn to mY heaRt..i will alsO be responsibLe foR the Path tt i haVe chOsen..is it reali whaT i waNi will haVE no quaLms abOut goiNg to a jC if i can geT intO the scieNce couRse but thE problem iS..i CANTit's difficuLt fOr a studeNt without studyinG A maths and pure science tO get inTo the Science courSe in jClet's juz agREe liFe's lyk tt aNd it sucKs..thE decisIon i made noW will surely affect thE resT of my liFe anD i seriouslY need tO consideR it carefuLLy..coZ i duN waN to regreT it in The futurE wheN i diE..althOu my MummY saE shE will let mE choosE what i wAn to Study anD tell mE nOt to worrY abt the 'mONEY' issuE..i cAn still seNse tt going jC is betA coz it's Cheaper..sHe sae tt if i gO poLy it's up tO me..but make surE i geT intO the locaL university..buT if i caNt..i juZ haVe tO go Out aNd worK..if deY caNt afford to send Me to ovErseas uNi..well..at Most aft my diploma i go worK fOr feW yeaRs b4 pursuinG my degree overSeas..sHe scoldEd mE anD sAe oversEas is not neceSsarily beta..sO juZ what the heLL dO dey wAn..althOu ppl miGht thiNk i muZ be maD to thinK about university whEn i haven even completed my 'O' levelS..buT tiMe is rUnning ouT..sOon i will graduate aNd it wiLL be tiMe fOr mE to makE a decisiOn..i wanT tO havE a goaL iN liFe..i duN waN to liVe an aimLess liFe..
15,Hmm..cancel itEm NumbeR 8 in bdae lisT cauSe i oredi got a new pencilcaSe..hEex...pinkie waN.. YeaHtodae got back 'O' lvl results..sHOoo happi ksO relieved...tt i dUn need taKe chi fOr the resT of thE yeaRi secuRe my firsT A1 out of the 7 subjecTs..& i think it's came as a gd bDae prezzie.. but sOmehOw or ratHer..it juz seems lyk few daes agO we werE sec 1s lorx..time pass reali faSt..within a few moNths i will be graduatiNg..can u believe itsOOn i will be either going poly or jC den followed by university..
15,BDae wisH LiSt gEt reaLi GoOd results For mY 'O' levels..at leaSt 5 distinctiOns aNd let thOse hU thiNk i aM a bimBo OpeN eyEs biG biG..waHaha... gEt iNto s'pOre pOlytechniC biOmedical oR bioteCh coUrse.. gEt a samSunG E700A pHone.. sLim doWn my biG biG thigHs.. haB a 'NO PIMPLES' fAce..which meaNs flawless...heex... wAnts tt pinkie T-sHirt(quiTe biG sizE oNe) frOm CenturY squaRe tt 'yellow' shOp.. wAnts a deniM skiRt.. Hope tO haB a new pencilcaSe.. HaB a nEw sweatEr thaT i lYk.. waN to buY loTsa wittY eNglisH storybOoks tO reaD... weLL..tt's foR Now...i guEss... To Be conTinued...
15,hMm..wah..tis few daes goona go broKe..haha..not reali larx actually..tis week muz pay for a lot of things..muz pay for class t-shirt graduation night fee maths paper bbq..pengz..a lot sia..hmm..but tis week got long holidae...but i guess i wun be going out..instead i will be mugging at home i think..it's like 'O' level oral is juz 2 weeks awayoMg..i cant believe i m still slacking around..i mean get aliveit's oredi Aug n i haven reali start my revision..wat m i doingtis week muz reali start mugging..by hook or crook..locked myself in my own room with my bks...hmm..sounds lyk self torture horx..haha...i think muz start preparing for the eng oral topics..otherwise when tt dae i not prepared surely stutter or cant speak a word..oh ya..'O' level chi results most probably out aft National Day.. tensed uP beta dUn be a B and below..i will go KILL myselfhaix..but dunO y hab tis weird feeling didnt do very well..sianz..y m i telling myself to mug but not taking any actionstis wun do..muz stick to my plaN...haiya..if i m suppose to be sticking to my plan..y m i still here writing my bloglolx..k larx..i m off to stardee planet..zoOkx..
14,rofl someone keeps callign me on a withheld number.
14,In AD 2004 War was beginning.
14,Monkeys are red Chickens are blue I've just had a curry Now i'm off for a poo.
14,Do not try to bend the spoon because it is in your ear.
14,HOLY CRAP more then your mom they must suck like 101 aday.
14,:D Good Charlotte suck more cock than my mom ¬_¬ Amy is a man whore
14,'this guy lives on the 10th floor.
14,Someone set us up the day off
14,Someone set us up the skiver I requested slipknot on kerrang radio and he played Duality :D
14,Kerrang radio station is now live at 105.2FM /me has secks with radio
14,The only one shouting that was when rich tried to rape amys mate jade.
14,Yea that isnt the full story What i did was trap amy under the table.. and then jim made his attack... then jragon went for the attack aswell and all u heard was ' GET THE FCK OFF MY ASS U GAY' And then... richard raped Amys friend Jade...
14,I RESENT THAT REMARK we raped her multiple times not repeatedly.
14,Weeeeeelllllllllll.... Me and ZmX stole Jragon's ugly whore of a girlfriend and raped her.
14,ZmX: I hate these geek 20 year olds.. coming in taking our Girls fing prcks.
14,I stayed in bed for the most of the day For a mega Hang over that I 'aprently' had the night b4... HA BEAT THAT I OWN WOOOO YEAAAA I OWN YOU ALL
14,well this is what he said he will be like.. 'I'd like to be old... sit outside my house in a rocking chair yelling at all the 'teenagsters' with their 'sunny d' And chase them down the street with a stick and a shotgun boomstick^' I cant wait :D
14,Lil Wish says: stop humpin my cat jim ZmX: rofl ZmX: that dosnt sound right Jimmeh: NIPPLES Jimmeh: Pussy licking action Jimmeh: Thats right... cats cleaning themselves ZmX: have you heard about the new renewable Transport... ZmX: its code name is donkey rape :| Jimmeh: Jess Didn't anyone tell you that you wanted to sleep with me I thought you knew... Jimmeh: Jess Do you know the difference between my penis and a chicken leg No Well let's go on a picnic and find out
14,really my mom calls me sexy.
14,LIES :( My mom doesn't call me Jim she calls me 'That annoying little freak' :|
14,'One time dude I was in the shower and I got soap in my eye...
14,Stupid Americans DIE AMERICAN SCUM Err... ignore that ^^.
14,jimmeh: Sex is so overrated ZmX: rofl jimmeh: and I thought it'd be better with someone from the opposite sex ZmX: U should put that quote on the blog.. ZmX: No wait i will jimmeh: I'm really a boy jimmeh: but i am married to Paul
14,I'm bored... where the hell are ZmX and Jragon ... Me chases after them and beats them to death with a baby jesus butt plug
14,I r ZmX (ZhadoXero) friend of Jragon and Jimmeh I come to bring you Quotes =/... Jragon 'GET TO ZEE CHOPPER' Jimmeh 'I have nipples' ZhadoXero 'I mean WTF
14,Just watched Kill bill Part one and two...
14,ahh nono my friend me FTW (for the win) for i have the longest shower :D and dude tht was only like 20 mins if that :S still gd :D
14,Jragon's been having a shower for like... 40 mins.
14,New blog created where me and Jragon will post about... stuff Maybe Zhadoxero will come on as well... waddles off
14,Staunch religious-conservative Republicans are just as much the problem as annoying pussy liberals.
14,It really sucks to be both an outdoors enthusiast and an out-of shape fatass at the same time.
14,Hello Hel...Hello Is this thing on Hi I'm Henry.
14,I realize in my postings I've been a bit err... high-strung.
14,I'm back after all of this vacation and parents-taking-the-computer crap.
36,In my mind thoughts wonder in and out of reality Aimlessly floating causing grief confusion and pain In my mind memories haunt me.
36,Another day gone by... started out shitty and didn't get much better.
36,Well here we go.. My mind is full and ready to burst.
36,Sitting in the dark with only my computer keeping me company.
36,Lost in a sea of ever changing emotion the dark sky looming in my fear of loneliness all but drowned by mistrust and no devotion swept away by the bleeding heart crushed and broken What's to save me... An Island of warmth and security a lovers arm wrapped around me Those would be ideal but lost I am Until the sun breaks through once again And the passion of it's Love frees me.
36,Tornado events take my energy away A rollercoaster of never ending Thrills & Chills.
36,Lost in the sound of haunting music Dream like visions past me by The rythmn is hynotic My eyes close and I lose myself Swaying to the music My body eludes me Swimming in the lyrics I become one with the song Beating is my heart Keeping time pounding out of my chest.
36,I want to write .. but I am so tired.
36,Word's of true wisdom ( see previous entry ) Feeling like shit lately.. the only time I feel good is when we're playing racquet ball and I can sweat every bad thing out of my body.
36,Look if you had one shot one opportunity To seize everything you ever wantedOne moment Would you capture it or just let it slip
36,Mindi's Sun Sign is Pisces ...
36,What kind of kiss are you You have an entrancing kiss~ the kind that leaves your partner bedazzled and maybe even feeling he/she is dreaming.
36,Back from vaction.. it was well earned and very needed.
36,-Hurt- I hope you know this is my FAVORITE nine inch nails song.
36,True Goth... You make me proud.
36,Thunder & Lighting What a day.
36,Ode To Fall Seductive is the Cool breeze that takes away the summer's sweat Refreshing is the feel of it's fingertips softly caressing my face Whispering in my ear sweet promises of beautiful days and nights of clear heavens I welcome the kisses of the wind and twirl with in it's arm's Like a lover lost returning full of passion It's embrace swallows me and like a butterfly from the cocoon ..
36,My inner child is sixteen years old Life's not fair It's never been fair but while adults might just accept that I know something's gotta change.
36,Another weekend of rain and brain drain.... All week it was beauitful today news of Johhny Cash and John Ritter saying g'bye forever.
36,You're Most Like The Season Autumn ... You're warm and the most approachable.
36,NIGHT MAGICK - Night Magick is a complete curriculum of magical development based on the Yin primal force as opposed to the major religions of the world which are predominantly Yang.
36,You are Form 2 Angel : The Pure.
36,Well ... what a beautiful weekend and start of the week.
36,You know so much about the nightmare before christmas.
36,I started working a part time job this week.
36,A new Poem Short & Sweet SURRENDER Snuggled next to you the warmth of your body against mine feeling your hand as it travels down my back soft kisses on my neck a sigh slips through my lips I rollover to face you my breasts pressed against your chest I look into your eyes and smile I am yours take me.
36,Merry Christmas.. i can't wait till it's over
36,You're ELEGANT sexy You have a tasteful style that not only draws attention to you but gives you respect.
36,Cyber Wild: Gasp There are mothers protecting their children as you walk past them and old men stare at you and shake their heads.
36,Femme Fatale/Playboy: If sex is a weapon you are the most deadly assassin of all Using a perfect combination of seduction guile and wits you spin webs of desire in the hearts of your targets with the greatest of ease.
36,Angela: The avenging angel featured in Spawn Angela is sworn to slay the evil and demonic whereever she might find them.
36,Ever feel like you needed to explode Like everything is irritating and nothing seems to make you smile Why is thatSomedays ( like today ) are like that.
36,Well.. it's a Friday and I don't have to work.. good and bad.
36,I am The World The World represents the moments when we feel fulfilled and blessed and all that goes into them.
36,Beautiful day today Just back from vacation and feeling pretty good and tired too.
17,David's in England [april told me] and i really miss him.
17,damn it...April's been meditating for like...forever and its driving me whacko she never listens or talks to me anymore...i hate it ugh and well David's made friends with jen.
17,what is wrong with you David now youre telling April you love HER
17,David how could you do that to my sister how could you even try that is it that is it David if you hurt my sister touch her i swear you are going to wake up in flames
23,The energy of this place makes me crazy both angry and insane.
23,My boss where I waitress told me the most moving story yesterday.
23,Friday Night Alexander and Noam met.
23,In corsets like we do year after year day after day.
23,Looking forward to Germany like chemotherapy--you solve one problem at the expense of loosing your hair intense vomiting skin boils etc.
23,Lieszche and I went to see Princess Diaries 2 yesterday and ate $40 worth of coke and candies and shit and got hyper-glycemic and thoroughly enjoyed ourselves.
23,I used to think I'd whore my poetic tapestry to the first taker.
23,All the world like a woolen lover once did seem on Henry's side.
25,Hey crazy ninos I've decided to start one of these bloggy things.
25,Weekend Stuffeseses My modem died so o I haven't been able to type anything on here over the weekend.
25,Surreal I find no comfort in my surroundings.
25,The Point Between Confusion steeps my soul with words much too difficult to say.
25,The Cost of Love The world crumbles around me As the darkness rushes in.
25,Freed to Dance The space between dreams and reality is an ever-moving line.
25,Untitled Nothing is ever quite what it seems As uncertainty spins its web Clouding the hopes I treasured.
25,Ode to a Night of Little Sleep My head is foggy as exhaustion overcomes.
25,My Coping Skills The mind-numbing bliss of Coronas and Saving Silverman shake me from a day of despair.
25,Words Float Away I try to conjure the words to express what I feel.
25,Another Day Confusion weaves a web around my thoughts.
25,Group Therapy Hostilities continue to war with my sanity.
25,Fun Mind-numbing skills increase as I seek to fill my head with anything but reality.
25,Sleepy I feel exhausted...emotionally mentally physcially.
25,Ten Broeck Yesterday was my last day for group therapy.
25,Baptists...Those Dirty Dogs Ok so maybe it's the baptists that I hate.
25,... All or Nothing Black or White Rigid or Open Passive or Aggressive This is what codependents flip between.
25,beachchick After a week in Myrtle Beach I am quite dissappointed to wake up and not have a beach to run and play at in the mornings.
25,Reconciliation Confusion still clouds my mind.
25,The time now is 3:11 pm and I'm still at work but I just had to blog about the good news Kay heres the run down: Carlene has been looking for an internship in the field of Graphic Design so that she can gain some early on experience before entering fully into her career.
25,T-minus 4 hours 3 mins 12 sec till gym time.
25,I know I know...you're probably thinking isn't Sonny doing the whole living healthy thing I am it's just that this weekend I slipped.
25,If you were to look at my life right now thats what some might say.
25,It's been a while since I had a decent hair-cut and as of late it looks like I've been in desparate need of one.
25,'...and now I hit publish...dammit...' yep that kick ass blog entry I thought I had published durring my lunch break today somehow didn't go through...poop on a stick.
25,Juss saw my bank statement...it's diferent from yesterday ALOT different.
25,Ok...Since I lost my Clie (PDA) I know sucks ass I need to find an alternate way to give myself reminders of things to do or specific dates.
25,Early 90's music blasting in the office OH HELL YEAH The other day Rudy and I started talking about music and 90's music entered our convo.
25,Well it's been a really long time since I have attempted to blog and the truth is I was just gettin lazy and was just finding it hard to make time for it.
25,yes yes I know I haven't posted in a long while for that matter my site wasn't even up so I do apologize.
25,(The Scenario) On my way to work driving on the 5 fwy and I start to have an un-easy feeling.
25,The time now is 11:08 am.
25,Yep after a long hiatus I'm back.
14,Stealthy Assignment It had been 6 hours since the briefing.
14,I was taking a nap but then here it comes.
14,Yahoo My dad is home From Dallas Where he has to work And soon we'll move down there... Good and bad but he has a job there so that's mostly good.
14,The movie Vertigo by Alfred Hitchcock is one of the weirdest most twisting mysteries I've ever seen.
14,If you could type a cry of anguish it'd be here.
14,My word that was the most stupid retarded and absolutley random hilarious movie(because it was so bad) probably this year The costume desginer was a real duck...that's right a duck because they had no taste.
14,Yet again I run into technical difficulty.
14,It was so nice to wake up and have my dad here.
14,Here I am writing once again.
14,At first I had attempted to write a poem but I decided to leave that to people that are actually gifted.
14,The infamous Guatamalan Assassin the Assassin's Assassin secrent agent man Broom lady the elevator doors you really gotta watch out for those 'I know everything at certain times of day.'
14,I just got a day-timer\planner\ deal.
14,I'm back from the land beyond.....the computer chair.
14,I think Xanga might be better than blog.
14,I played volley ball today at our church picnic.
14,I wake up go into my bathroom to brush my teeth right I get the tube and squeeze it and out comes this big bubble.
14,If anybody knows how to put links on this it'd really be great if you could AIM me at Pharsalus8948 or just leave a comment on how to do it.
14,Dad's Home Oh yah he just got home from Dallas and he'll be here all weekend He has to work there which really stinks.
14,Here I am watching over the little ones.
14,Ok this is mainly a test so if I say something on here it most likely has nothing to do with anything.
14,I have just returned from swim team practice.
14,I hadn't been to there in ages but some friends from out of town came and I also hadn't seen them in ages so they canceled each other out and we went there.
14,I think I've figured out how to leave out the title.
14,I've officially seen all the spider man movies more than two times each.
14,At the moment I have a dog in my lap.
14,Woah he is crazy good on a guitar.
14,I just played a really cool song on the piano.
14,It takes a bit to earn that.
33,My first year as an attorney has had its ups and downs.
33,One thing that young attorneys should realize is that your life is not going to be all big exciting trials and intense negotiations at least not at first.
16,I found the quote 'Death is more universal than life; everyone dies but not everyone lives'.
16,Well nothing happened today I'm not surprised.
16,Hello lovely people...... How are you all on this perfectly desolate but glorious morning/afternoon/evening I cut myself so now i'm trying to stop my hand from bleeding so err...profusely.
16,Well i've been busy with band practice for the past two days.
16,'Intelligence is an extremely subtle concept.
16,I went to the psychologist this morning it was weird.
16,Well in response to Chris' response....things I consider essential if I went to the moon... 1.
16,Today was boring...and my room is a mess i need to do some major cleaning.
16,Did you ever consider milk to be cow piss In a way it is.... [Thought provoked by Sander]
16,Well what's to say.... Today I stayed home and sat on my ass.
16,I just took this from a portion of my xanga site....it's quite interesting...so I figured I would post it here.
16,These days the music industry seems to put out worthless commercial crap.
16,Sometimes I would like to be alone all the time the peace is unrelenting and it's so....precious.
46,This blog records Bill's experiences thoughts ideas learnings and application of techniques with the Enterprise Architecture area.
46,This journal docment's Bill Craig's development and understanding of Knowledge Management as Bill develops his consulting company Knowledge@Hand Inc.
46,Valuable advice: 'That is goal obsession which is a subset of wanting to win too much.
46,Hi and welcome to the Personal Performance Journal This journal is devoted to subjects related to improving ones performance in life community (local and global) and business.
46,Hi and welcome to Bill's Business Integration and Business Process Management Journal.
25,Listening to: Stevie by Yesterdays New Quintet I had a dream about Mama the other night.
25,One Week One Week Hello from Kinko's.
25,A day of wasting time at work... Two blogs in one day For the past hour or two I've been doing Hyphen stuff and just messing around on this website: illustmaker.abi-station.com/index_en.shtml Try it out.
25,'Bow-wow' Listening to: Zero 7 on iTunes Eating: Spinach and cheese crepe.
25,Listening to: Bittersweeet - DJ Neil Armstrong Wah I'm super-hungry.
25,Listening to: So Much Soul (Volume 2) by Vinroc So I've been pretty busy the past month or so.
25,My 4th of July weekend got off to a crazy start.
25,Pimp My Ride Just Like Jessica Simpson This weekend I got sized for a new bra at Victorias Secret.
25,My Neck My Back (7/14 note: I wrote this yesterday afternoon with the intention of uploading it right away but I got distracted and ended up saving it as a draft.)
25,Bittersweet NOTE: I was trying to upload this entry yesterday but my computer was acting all screwy and it instead got saved to my Blog drafts.
25,Superfreaky YOW I was stuck in traffic on the 580 on my way back home from Fry's in Fremont--I heard on the radio that Rick James was found dead at his home this morning.
25,Love Those Hons I feel bad.
25,Hello from my beautiful new Oakland home :-) You probably guessed that I finally set my new desk up and hooked up my computer.
23,I was checking up on my cousin Dylan and Fannie's wedding site (they just got married on July 31st) and I found some of their photos already up so I thought I'd borrow a few and post them for your viewing pleasure (hopefully that's alright).
23,What goes bzzzzz bzzzzz silence ouch me being stung by a wasp.
23,Whew While moving upstairs has been great because we don't have to repack and then unpack everything it's a little like a bloody 5-day marathon Okay we've only been moving stuff up since monday and it's been up and down those freaking stairs I don't know how many times with books shelves and beds and laundry baskets full of plates and food and blenders and more Not to mention that my previous bedroom now looks like a closet threw up on it - clothes everywhere.
