labels,text
2,Does this count as a hobby I have decided that I am going to become a person who has many hobbies.
2,Wow.. Time has flown I have done so many things in the past few weeks don't know where to start.
2,Hehe regarding online journals I was speaking to my cous online last weerk and we were talking about online posting and journalling..
2,Sigh Not a good way to start a post i know but its how I'm feeling right now..
2,Yep thats right I'm invited back Yahoo I have to go back on tuesday and do a presentation to the line managers.
2,I got a first round interview with Mars Inc.. Me.. when I got the email I didn't believe it so I printed it out..
2,I must keep up with this journal.. thats the whole point of having one right I Graduated last week... it was very surreal but also good to know that that part of my life is over and the next stage is here.
2,Hey everyone This weekend we were very busy And we've had a lot of help from our friends.
2,Hello all This is the first post on my blog I made to keep everyone in touch with what Jeff and I are doing out here in Maryland.
3,I'll be posting a link to my Ofoto albums (courtesy of Kodak) soon.
3,Ah yes the summer Olympics are now halfway over.
1,Current Music: Could It Be Magic - Donna Summer Feeling: blah Ok I'm late.
6,My son and I are visiting Mom and Dad.
1,What a wonderful wonderful world this could be.
1,When I see you on the street I loose my concentration.
2,Thoughts about the weekends' happenings in sports: Ken Griffey Jr. of the Cincinnati Reds FINALLY got homerun #500 versus the St. Louis Cardinals on Sunday.
2,From Friday's Boston Globe: 'Boston is too racist for me'' he said.
2,DID you see that god awful performance put up by the L.A. Lakers last night Phew for an elimination Game 5 in the NBA Finals they sure bent over nicely for Detroit like Last Comic Standing's Ant in the U.S. diving team's locker room (Kobe might have to get used to bending over if he gets convicted during this summer).
2,Well this is Sean Caulfield's new blog.
2,Great job by David Ortiz and Manny Ramirez reppin' the Sox last night with 2 2 run HRs a piece in the AL's 9-4 romp over the NL.
2,Well it's baseball's all star break and we're 86 games through the season.
2,Hey folks sorry I haven't been posting for a while but it's been a busy week for me with the July 4th holiday a great end to the fiscal year at my job (which came with a nice bonus at around 4 figures) fishing in Falmouth playing poker and of course the drunken 6 day therapy binge I have gone through with the Red Sox over the last week.
2,So Nomar is gone as we all know and I say good for him and good for the Red Sox.
1,I have learned never to expect anything from people.
1,Today was the first day of marching band.
1,A side note: I need a episode of Brendan Leonard.
1,This summer has been truley boring.
1,I realized something while I was reading over my post's..I actually depend on people.
1,'I will not die for your government or saffer religion I choose life' - Brandon Boyd I hate the fact people try to force your beliefs on you.
1,'Moral: The pathetic thing that just gets in the way of everything.'
1,I've been in a good mood for a rather suspicious amount of time now.
1,'Please don't play with me my paper heart will bleed' -AAR If I was a toy I would think my wind-up key was missing.
1,umm... Well to everyone who reads this damn thing for some reason or another I'll let you in on a little secret today was very interesting.
1,Today was a torment of my own hell.
1,Well band camp was last week.
1,Well Its after the first week and IM SO CONFUSED I like all the music were playing it's really easy.
1,Thank you for visting 2003 cuz 2004 herre I come This year's gonna be great.
1,LMFAO This brightens up my day.
1,'I feel diseased Is there no sympathy for the sun The sky's still fire But I am safe in here from the world outside So tell me What's the price to pay for glory' - Finch Hate.
1,Now I find out how much people really care.
1,'Think of today as a much-deserved day of rest dear Libra.
1,'I just found a friend in one of your lies to treat me so nice I can't belive my bones.'
1,Sorry Im the person I am.
1,Well I was going to update yesterday but I didnt get online untill 12:30 a.m. and by that time I was wayyy t tired.
1,This week has gone by really slow.
1,'i wanna stay 18 forever so we can stay like this forever and we'll never miss a party cuz we keep them going constantly and we never have to listen to anyone about anything cuz its all been done and its all been said we're the coolest kids and we take what we can get' - - Brand New 'Soco Ameretto Lime' Jonsessive Axeulsive.
1,I got mad love for Pippen.
1,Song -- 'Teenage Riot' TheAtaris I know I have been slacking a little.
1,-Song- 'Hands Down' Dashboard Confessional -Mood- Blah.
1,I thought I had everything figured out.
1,Okay I slept in until 11:00 a.m. actually hooked up my Nintendo 64..(yes thats right.)
1,If I told you that today was a very eventful than I was wrong.
1,Yeah I know I havent written in here since forever.
1,Crammed - Packed - Never - Ending - Weekend - Of - Mayhem.
1,Yeah I know it's been a while.
1,WoWzErZ Rachel Martin just made my day She's the best She's such a sista lmao That is soooo PiMp
1,-Song- 'I'll Catch You' The Get Up Kids -Mood- Througly depressed.
1,-Song- ''All we ever needed'' The Early November -Mood- ..umm..cheese danishes.. Um yeah.
1,-Song- 'Capitalism stole my virginity' The (International) Noise Conspiracy -Mood- Been Better.
1,'Whispering Actually' - I Can Make A Mess Like Nobody's Buisness Everyone needs to go download this song .
1,-Sigh- I have no clue what is going to happen.
1,-I have had it up to here.
1,You know what - I can't stand this anymore.
1,Why do you people think I'm going to flip out about everything -I don't get any of you.
1,This sucks and like everything else in life it is going to turn out bad.
1,You know what I hate everything about this.
1,Yeah This is my 100th post.
1,Hibb-itty-hibb-hib im so freaking happy Today was such a good great awesomrifical day I can't wait till tomarrow.
1,Today has definitly been the best day that I think I've had in quite a while.
1,This year has gone by really fast.
1,Today was such a horrible day.
1,How can spending so much time with one person make them mean so much to you even though you know they don't think of you as anything..I don't know what to think anymore.
1,You know what after spending the weekend alone I've came to alot of conclusions.
1,Today has been a good day so far.
1,It's 7:54 in the morning and im up because last night I went tanning and I've ended up looking mildly like a lobster.
1,I've been trying to watch this World News stuff okay.
1,Hey there lazy chair I figured since they reformatted Blog I needed to have a catchy phrase.
1,My head is going to explode.
1,Would it all be better if I wasn't here You know just as I thought I had things figured out they of coarse had to go ahead and change.
1,K so I typed out a really really freaking long post today before I left and my gay computer froze so I had to reboot without saving.
1,Post 111: Everyone see the video for 'Uno' by Muse If you have you'll know what I'm talking about.
1,Woo Today was so fun My mum woke me up at like 10:30 and was like hey we're going to the beach today so get going.. You know me in the morning..
1,I think this is the second one of the day for me.
1,'Won't you come over You know that you want to.
1,It's over already I guess time fly's when you're having fun.
1,I don't know what i'm doing anymore.
1,Top Ten Songs I am really into right now 10.
1,Yeah I went and saw it with the gentlemen today.
1,Song: 'Yo Check out my ride.'
1,Wow I' m so proud of the Blogger people.
1,Music: Darude - 'Sandstorm' vs. Robert Miles - 'Children' I didn't do anything today.
1,Music: Muse - 'Falling Away With You' I was talking to a couple of old friends today.
1,Music: 'Zanzibar' - Suburban Legends 'Falling without you' - Muse So.
1,Well I spent the night over at Harry's house last night with the gentlemen.
1,Well today was a fun but long day Came home from Aunt Kat's house around 9:30 this morning got changed then Rachelness came and picked me up at a little after 10.
1,I woke up to the 'rents fighting.
1,Goodness I have had nothing to do this whole day.
1,Okay so I found the magical wonders of xanga and I must say they've won me over.
3,Well I'm not sure what a Blog is and so this will be me figuring it out as I go.
4,I awoke this morning in a foul mood.
1,wowwwza fer real i have just been happy lately.
1,k well last night was one of the funnest nights in a while.
1,hewlow alright well big news about the shaggin almost being done it does look hot ill admit that.
1,ok so this one is going to be dedicated to lying becuase i think that its a problem that has infested ppl lately and it is just not cool.
1,WELL i have a lot say considering i havent blogged since the day b4 the euro exam.
1,well as u all have probably guessed by the title of this blog i am having a co-ed sleepover with the universally loved alex byers.
1,ATTENTION this goes out for YOU...seriously Theres something bout the way you look tonight Theres something bout the way that i can't take my eyes off you.
1,its been a while...member that song no fer real its been like a week and a lot of shia has gone down.
1,i just got home a little bit ago and im glad that i did.
1,honestly alex byers is the best person ever.
1,who ever said that dress-up was for little kids was stupid.
1,no if i were to serisouly blog fer real about eveything that i have been doing for the last 2 weeks u would be reading for a bout 5 1/4 hours.
4,I'm so obsessed with knitting I decided I needed a spot where I could track my finished projects muse about future projects and generally go on about it all without being a drag on my regular journal where I get to be boring about my life as a mama instead I thought I'd just post pictures of my projects thus far starting with my first scarf last November which I made along with armwamers with no pattern for a little family friend; however my son Silas is modeling them.
4,Here's Vivienne in her new tank: poser She immediately pulled like crazy on one of the straps & stretched it all to hell.
4,I made the Umbilical Cord Hat from S'nB for a friend's new baby this evening.
4,It's not so beautiful outside today and T & I were out late celebrating his birthday last night which leads me to think today would be a good day to sit around and knit.
4,I finally got through the lace band It's really a cool pattern once you sit down and do it with out small-child interruptions I expect I'll finish the body today and then I need to go back and make another triangle.
1,Well here I am all alone nobody to talk to.
1,EVERYBODY SHAKE IT TIME TO BE FREE AMONGST YOURSELVES YOUR MOMMA TOLD YOU TO BE DISCREET AND KEEP YOUR FREAK TO YOUR SELF BUT YOUR MOMMA LIED TO YOU ALL THIS TIME SHE KNOWS AS WELL AS YOU AND I YOU GOT TO EXPRESS WHAT IS TABU IN YOU AND SHARE YOUR FREAK WTIH THE REST OF US COZ ITS A BEAUTIFUL DAY SEXUAL REVOLUTION NE WAYZ now that I'm beginning to get over that song I thought I might do a spot of BLOGGING ALEX'S HOT TOPIC #1: Always wear underwear no matter what you're wearing over them coz sum1 might dak u I HAVE A JOKE ALEX'S JOKE #1: 'Knock Knock' ... 'Who'z there' ... 'Mary' ... 'Mary who' ... 'MARY CHRISTMAS' Sorry that joke was in a little kids winnie the pooh christmas cracker and it made me and my friends laugh alot NOT THAT WE FOUND IT FUNNY Just how stoopid it was Once upon a time there was a boy called Boagle He went to Horty Torty Primary Skool He was sooo silly coz he constantly fell in a hole Well this one time he had just arrived at skool he walked into the grounds and fell in a hole... and THEN he went and played downball But the ball hit him and he fell in a hole So he went and fell in a hole... and THEN he went to class which had a hole in the doorway and he fell in it THE END Stay tuned for more Boagle THATS ALL FOR NOW BABAU FROM AKIRA (Alex) YAY WOOT
1,Wow It's been a LONG time sincee I last blogged So HERE I AM How are you I am good Ooh Ooh I f you're interested I have a new website it is www.alex.cooolman.com It's still well under construction but its got a picture to look at.
3,Woohoo - she'll be here tomorrow - which probably means I need to clean the place up a bit - uh oh :( Since Jen's going to get a car we'll be able to at least grab some furniture so she'll have somewhere to sit - and she has timed it perfectly for the pool opening on the weekend.
3,That's right this is the week Jen arrives on Thursday and will be staying right through to the following Sunday - Yay :) Also on the good news front I now have Cable TV Broadband and a new mattress.
3,I'll be getting bot a new mattress and cable TV/Cable internet on Saturday.
3,My stuff from Ireland arrived this morning - so I now have all my CD's DVD's clothes etc.
3,I've decided to document my little adventure in America.
3,Not so much from the what happened point of view as from the 'thank God it's over' point of view.
3,Well now that things are settling down a bit I find I have a bit of spare time on my hands.
3,Woohoo - I got my learners permit This time I got every question right though if I'd had this test last time I would have had no trouble then either - just the luck of the draw I guess..... Now all I have to do is learn how to drive before my car arrives next month :) Yesterday was a pretty good day all round in fact - as well as the successful test the Pistons destroyed the Lakers.
3,Just realised I never mentioned the new chair - My Lazboy arrived on Saturday and I'm glad tosay it rocks :) On the bad side of things - I managed to fail the theory test on the Virginia drivers license exam so I have to re-take it tomorrow........grrrr What's annoying is that I needed 20 correct out of 25 and I got 19 - the last question was how much more likely you are to have an accident if you are drunk - 5 times 7 times 10 times or 12 times.
3,Finally got around to installing linux (fedora core2) on the laptop - it is working quite well I even have wireless networking going on it using the Netgear WG511 card I bought a while back - Nice :) Also have the bare bones for 2 new systems - one dual PIII 1Ghz and one dual PIII 866.
3,Jen left last night and it was 10 times worse than when we said goodbye back in the Old Country - at least then I had all the excitement of going to a new job a new country a new apartment etc.
3,My apartment now looks like someone actually lives there my DVD's CD's and books are up off the floor though not arranged in any meaningful order yet ;) As soon as the desk arrives (should be tomorrow) I'll post some decent pictures of the whole thing.
3,Unfortunately it sems that my webhosting company has gone tits up.
3,OK I knew that the whole Atkins diet low carb thing was big in the US but I was still surprised when I got here at how pervasive the whole thing is.
3,Decided it was time to flex my coding muscles this week so I've put together a little tool that converts IP Addresses URL's and Host names into Autonomous System numbers and gives a few other little tidbits while it's at it too.
3,Went to see Spiderman 2 last night - have to say that I liked it - didn't have the fun of the first one when you were learning how they were going to implement all the superpowers and stuff but still good none the less.
3,The site has been down/slow for the last couple of day - no idea why and I'm too lazy to find out.
3,I got a letter yesterday from Audi Financial saying my credit application had been turned down.
3,Picked up the new car yesterday - I still can't drive it without a licensed driver in the car too but that should all be rectified soon enough.
1,I cant believe that im actually making another online journal/diary thing.
1,What a shitty 4th of July.
1,So today was pretty damn uneventful.
1,GOD DAMN IT This is another major reason why I hate writing online.
3,I heard about a couple of jobs at work I applied for the other day.
3,my wife just walked in and placed a big bag of pistachios on the table next to me... they are nice.
3,Negative energy don't we all have some of this within I would think we would have to considering all of it that surrounds us.
3,I would like to start out with a little explanation as to who I am and why I have created this little corner of my world.
1,One of my favorite topics..Its there cuz I had always been intrigued with it...And the intrigue ceased when I decided to try it out..But it wasn't for fun...I just felt bad....Felt alone...Desperate..
1,Death-..Once again on my mind that simple desire for something that only time can bring...Or maybe that accident I've always dreamed of...To die doing something I love...Or just walking down the street...Alone...As always...Just to die now...Alone...All alone leaving nothing behind..No one to cry for my death..My disappearance...For the way I just left for my own will...I had gone because I wanted to...I really do..I wish it would be as easy as it seems...I mean..Its just dying..I actually don't care where I'll go after death..It doesn't matter where my destiny shall take me when I'm gone..As long as I was gone....As for what I believe...Anything is better than being alive and having to be right here...Right now....As if there was anything left for me in this world...Anything worth my time..Anything worth living...Anything worth that so called 'limited time' God.. (as if he was real jajaja) gives people is just shit...At least for me it is...If anyone could ever want it..Hey its yours...Its not like I'm gonna use it in anything better...I feel as if I didn't need it...As if there was no use in having to live...Living was just meaningless...I was..And am gonna die anyways...So why not just do it now.....Why live anything more.Some say life toughens you by experience...Bad experience...But I don't want to get any tougher...No more experiences...No more suffering....No more life...Please I beg you...Take this away from me....Take my life where I cant ever find it again..Take it somewhere else...Hide it....Disappear it....Make it fade away...Put it in a box...Lock it away...Lock everything I once had away...Feelings..Memories...Thoughts....Wishes...Dreams...Take it all away...I don't want it in me anymore...I just want emptiness...I want to feel nothing..At all...Just to be empty inside...So that I don't have to go through anything that could harm me...Ever again...Just to be hole...Empty.....Useless....
1,“There is neither happiness nor unhappiness in this world; there is only the comparison of one state with another.
1,There she was..Standing there in the middle of the night..All tied up inside because of her problems...No where to go...No one to save her from what she was becoming....Losing her self in the atmosphere...Loosing her self in no ones dreams...Loosing her self in between....Lost...Trying to find her way...Getting nowhere...Trying to find a place...A spot to stop hiding...Start facing what was going on in her life...To start realizing NOTHING was alright...And it was never going to be...Not ever....Never again..To realize..That she had lost it all...
1,'I walk down the face of this Earth alone.
1,There I stood..In that dark cold night...Staring right into those eyes who had been watching me as I walked through that dark...Endless forest....Those eyes that had watched me...That had followed me..All the way through the forest....Then I got lost...That's the only reason I saw the eyes on the first place..I felt watched ever since I entered the forest....But I didn't want to look back...So I just went on...But now...I was lost...I got lost and looked all around...But I stopped in the eyes...Dark eyes...I could only see some little shine on the...But no color...Just shine..And I was freaked...I looked into those eyes..But wasn't scared at all...Those eyes seemed to be admiring me...Meant no harm...But as I looked at them they drank my essence..I didn't feel anything..I just felt tired...But I wasn't tired...I was just dying...Slowly...Maybe too slow to notice what was happening...To really know that I wasn't ok..That my life...My essence was taken away from me...Because I got lost and looked into those eyes...Then I died...After hours of staring...I died...Those eyes took all my Essence...They took my soul...They took all that made me...Well...Me...
1,I said I had enough...Of you...Of the world..Of everything..Of existence...Of life...It's senseless to be fed up and still have to be..Please something kill me....Now...
1,Never thought I would end up here...Where I was...Lost stranded...But happy....It's that kind of happiness that simply exists and is there for no apparent reason...That happiness that becomes confusing after a while...It's great being happy....But that day it was stranger than ever before..I was happy...Yeah great but then again it had no explanation.-...And I wasn't just happy like any other time that happened...I felt stupid....I laughed at everything and it all seemed great....What the hell was happening to me....I mean not only the happiness...That almost never happened...WHY...I mean not only that there was no reason...But that even though I was happy it didn't feel good...But the day went on...As for my conscious side..It went to sleep.....Then I woke up on this room with cushioned walls....What the hell had happened last night....Why was I in a mental hospital....What did I have a straightjacket on...What had I done...What the hell was wrong with me... Then the doctor came in...He told me I had been killing people...But that I wasn't just killing them...He said I danced with them...Told them how happy They should feel to finally understand the meaning of life....That they should be as happy as me...Then I understood...All those days I had felt happy I had woken up in a police station acussed of inappropriate behavior towards other people..I was hurting them...Trying to take their lives away...But I couldn't...Until today...The day I realized that happiness just wasn't meant for me..It wasn't meant to be..I'd prefer being condemned to a life in depression than a minute of happiness in which I ended up killing people...Taking their lives was what made me happy...Keeping them...Even more...But being stuck in that white cushioned room took all the happiness away cuz when insane...It's better to just do what your mind tells you...cuz if u don't...Things get worse...
1,Reach out..Find air...That's all that went through mi mind at the time...I felt tired...Had no air....Needed some air...To breathe...To live on to continue with this torturing existence...To live on in this pathetic side of the world...The only reason I had was you...And you in my mind always..I had to get over the place I was forced to live in...I had to become someone...Be something to get to you...To reach you....To finally get to be with you....To know myself...Cuz I find myself in you...
1,I never thought that I wouldn't hurt...I really thought it would...For life....But it just didn't....I thought the pain I was about to feel would change what I was..For ever...But it didn't....The pain of the knife the pain of death the pain of suicide...None of that's real...There's no pain at all...Watch as my life fades away from me....Watch me as I stand there...Bleeding....Bleeding like I never had before...The life that I had once had was fading away...Leaving my side...And it was through the blood....That life went away....From me...
1,Alone..Living by myself living in a world made for those 'sociable' ....Those considered normal...Common....But not for me....I turned out wrong...I went the wrong way around...I'm not a good part of society....Cuz I don't feel like part of any kind of society..Only my own...Not because I'm a bad person or anything like that....What happens is I'm not the same as everyone else...I've got my issues..My stuff..My things that make me feel good..But that seem weird for the rest of the people..I'm in my own little world....Living by myself..But still I'm happy....Cuz I don't have to be like everybody else to be happy..I just have to be me...
1,Time stood still as I tried to trace my way in the fog..I've never been so lost..I've been trying to find my way for so long..But now I guess where I am is where I'm supposed to be..This must be home..I was home all along..But home doesn't feel good..It feels..Well...Kinda lost actually..I'm stuck in this war between what I am..And what I want to be..And what I want to be just doesn't make me feel better..So it's awkward..But its where I am and what I am..So that's just it..Good or bad....Who cares its just me..
1,..There I Stood In Front Of My Fears..Facing Them..Trying To Overcome Them..But It Was Just To Much To Take..The Lights Faded Away..And So Did I..
1,actually I'm not entirely dead..Well my body is alive..But I'm not...My soul died..Very long ago...Ever since...Well it's too long to remember..I believe people see me alive 'cuz its like a burden a have to go trough..Day in day out of having to be in this fuked up place..Having to exist...It sucks ass..Who cares if my language is inappropriate ..You'd say the same if you had to live here...Believe me you would...There's nothing nice...Nothing good about it...To have to go through this...Everyday...I wish I could die entirely..But I cant..I just exist because I have to..There's nothing more to it..And I wish there was just nothing..At all...No existence no living...Not having to be..
1,...No sense in living..Life has no meaning..But death can't be controlled by the human hand..So..
1,I'm cold..Freezing..Lost..Fading away..Feeling alone..Left out..Desperate..It feels bad..But not bad enough to look for you...I'd rather live a life alone than spend 10 minutes with you..I'd rather talk to myself..Invent people...Have imaginary friends..Anything is better than you..I hate you..I wish you had never existed..Never had come into my life to ruin it..I wish I had never been your FRIEND..cuz I was a true one..You were just like any other hypocrite..Trying to get things out from me trying to know my secrets to then make them public..Betray me like any other bitch..But who cares....I'm better off without you..And I'm glad to realize what you are..I hate you..Very very much..Please die..You should..Just keep it in mind.. 'later..
1,Life..Death..//..Somewhere in between..that place where you see those you loved in life..but don't seem to be able to get close to them...to have any kind of contact..you see them...you feel them..but they don't..they believe you're dead..and you are..but it doesn't feel like death...you don't even know how death actually feels like because you had things in the world of the living that you didn't do..that's why you're there...stuck in the middle..no sense in trying to go back...cuz there's no way back...
1,Looking 4 a place...searching 4 a soul....to be just like mine...to like the same things I do...looking 4 you...to come and save me...to take me away from where I now am..to save my soul from me...from what I've become..from THIS....what I am....to take me away from where there's no way back..from where I cant escape..but now...I can't seem to find you..you're not here..and I can't search no more...I'm tired...exhausted of trying to find the one that will never come..now I realize I'm alone...left in pain..left in sorrow..left somewhere in between what is usually called Good and Evil ...left in a place where I have to decide where I wish to go..but I don't even know what I want....what I wish for..where to go...left or right..'good or bad'...I cant decide...but being where I am isn't better..and I cant decide..
1,So..then again why am I ten feet under..
1,Death..My perfect state...That simple point where reality is a dream...A nightmare once lived...A simple memory that comes back to torment our soul...A place where no one wants to go back to...A point where everything seems worse that it is..Everything makes sense and it all sucks...You stand in a point in which everything you do has a consequence...Everything takes you somewhere else..Somewhere worse than before...All of this shit that doesn't exist when Dead...Death is a rest...A simple lay back...Plain relaxation....A stage in which there is nothing..At all....An empty play..No actors..No actresses...Not even a back stage crew...Simple emptiness...No feelings...No dreams...No memories...No LIFE...
1,Everything's lost...Everything fades.....You have nothing...And you wish to go back....But hey....There's no way back.. ¬|WELCOME|¬ ...you've reached the point of no return....You and you mistakes are here..Nothing good lies in between these walls...Everything that once tormented you is here....Just to make your life miserable...Here in the point of no return you live as if life was a simple burden...Nothing is good...And for some nothing's changed...Life is a burden...And it will ALWAYS be...If you don't stop running.......So STOP....Face everything you've done...Every mistake you've made..All of those things you've tried you run away from will haunt you if you don't stop running and start facing....Life isn't milk and cookies...And it'll never be..So it all depends on what you do..To continue running or start being YOU...
1,My mind got lost.......Last thing I remember...I was stuck in a hospital.....I think someone stabbed me....cuz there was a lot of blood...I woke up on a bed...I had been unconscious for quite long...According to what the nurse said....Still I can remember some parts of the surgery....All that blood...All my blood there..On the floor..On the perfect white sheets....On my friends' shirts...On the doctors cloak...There was blood everywhere.....That delicious dead-like smell....Blood mixed with some alcohol......Everyone's so nervous....All the doctors saying were loosing her.....Fuck she's leaving....All the nurses giving things to the doctor...Helping him....All of them saying....Pressure level is too low.....We need more blood....And some other injections....I cant remember very well....Then..Everything was black again..I fell unconscious.....Miraculously I woke up....I saw the nurse.....Asked her for a piece of paper...And some water.....She said I couldn't have either of them.....I tried to ask why...But the words didn't come out.....Everything turned black again...And light never came into my eyes again.....I was dead...
1,Blake has lured you into this dark alleyway.
1,'Through me the way into the suffering city Through me the way to the eternal pain Through me the way that runs among the lost.
1,By: TIRI I was sitting in the police station when someone called and reported a dead body in an apartment in Malibu Street.
1,I am Your Joy Your Pain I am a Gift A Torment I am An Allay and a Traitor The Reason You'll Be Remembered All Lost I am Your First Love Your Last Chance Own Me And You Own The Game Adidas Soccer_ReInvented Forever Sport
1,My Dearest: I've missed you very very much since that last night we were together and will hold that night specially in my memories for years to come.
1,..they sink and they drown 2 mins before they hit the ground...so i feel this is coming to and end..are gonna be there 'till then..so we talk...we say forever not knowing how long it is...we say forever and promises brake before they're made..we say forever and we go...we leave and forever brakes.. ..we sometimes believe in things that seem perfect...perfection ain't perfect and that as a fact can be easily proved.
1,Am I freak in the darkness or am I misfit You speak them opinions to sink in so deep.
1,Uich gwennen na 'wanath ah na dhin.
1,By: TIRI(all rights reserved) Bill Moritz known as the kidnapped boy was a guy that had big expectations in his life he wanted to finish school to go to university and study what he like best ecology.
1,..never to return again but always in my heart.
1,...I just needed someone to talk to you were just too busy with yourself.
1,-..you got a candy -..who do you take me for Willy Wonka
1,If there is one ..I will I would I need one at least one a reason to fight for.
1,..santi santi My dear sweet child That's what I do...
1,I'm never coming back I'm never giving in I'll never be the shine in your spit I disconnect the act I disconnect the dots I disconnect the me in me And you're mistaken It's you that's faking Living and breathing and dying too This message is for anyone who dares to hear a fool You can't bring me back you can't bring me back Cause I give it all back to you Thru sacred alleys the living wrecks Wreak their havoc upon this world The disenchanted the romantics The body and face and soul of you is gone down that deep black hole Destroy the mind-destroy the body-but you cannot destroy the heart And you you make me so I need to disconnect And you make it so real I don't need your love to disconnect To runaround kids in get-go cars With vaseline afterbirths and neon coughs Galaxies full of nobodies Giving us the farewell runarounds I took a virgin mary axe to his sweet baby jane lost my innocence to a no good girl scratch my face with anvil hands and coil my tongue around a bumblebee mouth And I give it all back to you No way I don't need it I don't need your love to disconnect And you make it so real I don't need your love to disconnect No way to disconnect And you make it so real I don't need your love to disconnect No way to disconnect -Fuck You(AnOdeToNoOne) The Smashing Pumpkins-
1,You're on your way There's no way back You try to turn And see it all black Tears fall down your cheeks Is it despair within you Walk Just walk Don't talk Continue walking I know it hurts The chains are heavy Are they real or did you make them Mind tricks Light... A little simple but beautiful glimpse Light... Hope is back in mind Light... Clear bright unveliebable Light.
1,I'm losing ground you know how this world can beat you down I'm made of clay I fear I'm the only one who thinks this way I'm always falling down the same hill bamboo puncturing this skin and nothing comes bleeding out of me just like a waterfall I'm drowning in 2 feet below the surface I can still make out your wavy face and if I could just reach you maybe I could leave this place I do not want this [4x] don't you tell me how I feel [3x] you don't know just how I feel I stay inside my bed I have lived so many lives all in my head don't tell me that you care there really isn't anything is there you would know wouldn't you you extend your hand to those who suffer to those who know what it really feels like to those who've had a taste like that means something and oh so sick I am and maybe I don't have a choice and maybe that is all I have and maybe this is a cry for help I do not want this [4x] don't you tell me how I feel [3x] you don't know just how I feel I want to know everything I want to be everywhere I want to fuck everyone in the world I want to do something that matters -NIN-
3,Kevin got an email from the sportswear place asking his salary range.
3,I wish I could sleep all day and basically be unemployed and have no qualms about it.
3,I am making a secret journal for me to vent without anyone who I may vent about can read.
5,In September of 1996 I was backpacking through Israel when I landed in the northern hill town of Tzfat (AKA Safed).
5,'Roll down the window and let the wind blow back your hair.'
5,I don't have a cell phone but I want one.
5,Well I done didn't do nuttin'.
5,This will likely be my last post until Monday July 19th as I will be on a road trip with my family around the Selkirk Mountains and I don't have a laptop.
5,Spare the Rod Save the Child Missouri's youth prisons focus on small groups therapy caring.
5,I have a new favorite website.
5,Seriously has it come to this Last night on a whim I looked up the NJ and NY phone numbers for the ACLU and put them in my phone.
5,On Sunday I used the last of the beans in my apartment.
5,Lombard's race is run By Brendan Mooney CATHAL LOMBARD has admitted to taking the performance enhancing drug Erythropoietin (EPO).
5,When the rain comes They run and hide their heads.
5,So I've finally come up for air.
5,A recent dialogue with my 6.75-year old son: son: Dad my friend said that it's illegal to light fireworks on a day that's not the 4th of July on Vashon Island.
1,sry i havent written in like 2 weeks.
1,okie doke...much apology for not writing in almost two weeks.
1,i've been trying to figure out my 'type' of guy for awhile now...just when i think i might have figured it out i think i'm wrong and i'm soo confused and i'm now wondering why guyz dont like me anymore...brandon was trying to think of some reason but i didnt really understand anything he was saying so if anyone could let me in on sumthing like how i've changed or if i'm a gurl that guyz have just started a conspiracy against..let me know....plez i'm beginning to become desperate oh ya and about the guy i said i liked his personality....i was talking to my mom about it earlier and she said i should push my feelings aside and just wait for awhile until i feel the same way when i'm around him...i'll be waiting...i guess
1,The other night i really felt like going on a walk and it was getting pretty dark outside so my mom said i couldnt stay out too long i couldnt go too far and i had to stay on the sidewalk...haha i know she's just protecting me and i woulda done all that newayz but i feel 8 years old...oh well.
1,haha we're trying to shut my window right now cuz its stuck so my room here is freeeeeezing.. but i like it cuz i can cuddle up w/ blankets.
1,i like that song..i am leaving...not on a jet plane but on a plane at the airport...they hurt my ears haha and i'll be back on sunday so ya if you guyz wonder why i'm not online as much thats why so ya work today was actually enjoyable after rita left i love the lady as a person but as a boss shes very intemidating and scares me but holly was nice...then she left then kelly was sooooooo awesome and hilarious then rita left (yay) but then michael came michaels kinda cute but really really funny and flirts haha hes cool and makes me laugh been having some problems w/ sumthing but i dont wanna talk about on here and i'm sooooo excited for SITS.
1,okay so its coming on lunch time and i havent eaten breakfast...there is a spider in the kitchen and i wont kill it...i'm not going near it.
1,i was just going back and reading a few blog entries of mine and realized i say 'ya' ENTIRELY too much its scary so i'm sry and i'll try to stop lol
1,well can anyone tell me when guyz decided to be soooooo stubborn such jerks dorks freaks hypocrites and sooo absolutely loveable omg i swear no matter how much i wanna hate some of them...not matter how much i just wanna slap some of them across the face...i still cant get over how hott and how loving and caring and fun they are.
1,TunaFisher88: u sound like a 45 year old lady running a day care in a trailer TunaFisher88: talking to the little kid who ate the glue that was fun...lol and finally i met someone that totally and completely understands me so special thank you to audra tonight cuz shes sooo totally and completely awesome...wow i said that twice i dont wanna turn into a valley gurl haha save me everyone i swear this is my last blog for today.
1,probly goin swim suit shopping tomorrow which i hate doing cuz i honestly dont like how much bathing suits show nowadays.
1,i'm seriously considering changing my blog name and my url and stuff so if you have any suggestions just let me know.
1,okay guyz...i'm back in town...vaca was fun but i'm done w/ summer and i'm done w/ work and i just wanna start school back up to give me sumthing to do so i wont be lazy anymore...altho being lazy has its good points but anywayz.
1,i cant spell but anywayz sry for the repetition of stories...i didnt realize i had already put that so ya just ignore it...anywayz i gotta go for now...bye
1,definatly done being single which is very exciting...i'm taken by cody now.
